user_id,Male,Female,Non-binary,Other
123,0.9603960396039604,0.039603960396039604,0.0,0.0
124,1.0,0.0,0.0,0.0
125,1.0,0.0,0.0,0.0
126,0.5529411764705883,0.43529411764705883,0.011764705882352941,0.0
127,0.7018181818181818,0.29818181818181816,0.0,0.0
128,0.9666666666666667,0.03333333333333333,0.0,0.0
129,0.3076923076923077,0.676923076923077,0.015384615384615385,0.0
130,0.6666666666666666,0.3333333333333333,0.0,0.0
131,0.8461538461538461,0.15384615384615385,0.0,0.0
132,0.3976190476190476,0.5845238095238096,0.017857142857142856,0.0
133,0.11594202898550725,0.8840579710144928,0.0,0.0
134,0.7862595419847328,0.1984732824427481,0.015267175572519083,0.0
135,0.9342403628117913,0.06575963718820861,0.0,0.0
136,0.7272727272727273,0.2727272727272727,0.0,0.0
137,0.2903225806451613,0.7096774193548387,0.0,0.0
138,0.8260869565217391,0.17391304347826086,0.0,0.0
140,1.0,0.0,0.0,0.0
141,0.1919191919191919,0.8080808080808081,0.0,0.0
142,0.7209302325581395,0.27906976744186046,0.0,0.0
143,0.3014705882352941,0.6102941176470589,0.08823529411764706,0.0
144,0.75,0.25,0.0,0.0
145,0.4557522123893805,0.5442477876106194,0.0,0.0
146,0.0,1.0,0.0,0.0
147,0.6944444444444444,0.3055555555555556,0.0,0.0
148,0.3611111111111111,0.5972222222222222,0.041666666666666664,0.0
149,0.8888888888888888,0.1111111111111111,0.0,0.0
150,1.0,0.0,0.0,0.0
151,0.7641509433962265,0.2358490566037736,0.0,0.0
152,1.0,0.0,0.0,0.0
153,0.4,0.6,0.0,0.0
154,0.8648648648648649,0.13513513513513514,0.0,0.0
155,0.0,1.0,0.0,0.0
156,0.7222222222222222,0.2777777777777778,0.0,0.0
157,0.55,0.45,0.0,0.0
158,0.1111111111111111,0.8888888888888888,0.0,0.0
159,0.7464788732394366,0.2535211267605634,0.0,0.0
160,1.0,0.0,0.0,0.0
161,0.09090909090909091,0.9090909090909091,0.0,0.0
162,0.45714285714285713,0.5428571428571428,0.0,0.0
163,0.8,0.2,0.0,0.0
164,0.625,0.375,0.0,0.0
165,0.8552631578947368,0.14473684210526316,0.0,0.0
166,0.43859649122807015,0.49122807017543857,0.07017543859649122,0.0
167,0.9705882352941176,0.029411764705882353,0.0,0.0
168,0.75,0.25,0.0,0.0
169,0.3333333333333333,0.6666666666666666,0.0,0.0
170,0.9210526315789473,0.07894736842105263,0.0,0.0
171,0.7910447761194029,0.19402985074626866,0.014925373134328358,0.0
172,0.5454545454545454,0.45454545454545453,0.0,0.0
173,0.75,0.25,0.0,0.0
174,1.0,0.0,0.0,0.0
175,0.46153846153846156,0.5384615384615384,0.0,0.0
176,0.6666666666666666,0.3333333333333333,0.0,0.0
177,0.631578947368421,0.2631578947368421,0.10526315789473684,0.0
178,0.7777777777777778,0.2222222222222222,0.0,0.0
179,0.6,0.4,0.0,0.0
181,0.3375,0.6625,0.0,0.0
182,0.42857142857142855,0.5714285714285714,0.0,0.0
183,0.10583153347732181,0.8833693304535637,0.01079913606911447,0.0
184,0.6372549019607843,0.3627450980392157,0.0,0.0
185,0.9090909090909091,0.09090909090909091,0.0,0.0
186,0.7058823529411765,0.29411764705882354,0.0,0.0
187,0.5,0.46153846153846156,0.038461538461538464,0.0
188,0.75,0.25,0.0,0.0
189,0.35064935064935066,0.6493506493506493,0.0,0.0
190,0.6944444444444444,0.2777777777777778,0.013888888888888888,0.013888888888888888
191,1.0,0.0,0.0,0.0
192,0.427536231884058,0.572463768115942,0.0,0.0
193,0.9574468085106383,0.0425531914893617,0.0,0.0
194,0.14893617021276595,0.851063829787234,0.0,0.0
196,0.10880829015544041,0.8911917098445595,0.0,0.0
198,1.0,0.0,0.0,0.0
199,0.25,0.75,0.0,0.0
200,0.5495049504950495,0.44554455445544555,0.0049504950495049506,0.0
201,0.6431924882629108,0.3004694835680751,0.056338028169014086,0.0
202,0.48905109489051096,0.5109489051094891,0.0,0.0
203,0.16129032258064516,0.8225806451612904,0.016129032258064516,0.0
204,0.12449799196787148,0.8514056224899599,0.024096385542168676,0.0
205,1.0,0.0,0.0,0.0
206,0.9444444444444444,0.05555555555555555,0.0,0.0
207,0.5454545454545454,0.3939393939393939,0.06060606060606061,0.0
209,0.917910447761194,0.055970149253731345,0.026119402985074626,0.0
210,0.8,0.2,0.0,0.0
211,0.0,1.0,0.0,0.0
212,1.0,0.0,0.0,0.0
213,0.6590909090909091,0.3181818181818182,0.022727272727272728,0.0
214,0.8235294117647058,0.17647058823529413,0.0,0.0
215,0.953125,0.046875,0.0,0.0
216,0.875,0.125,0.0,0.0
217,0.25,0.75,0.0,0.0
218,0.6384615384615384,0.35128205128205126,0.010256410256410256,0.0
219,0.7789473684210526,0.22105263157894736,0.0,0.0
220,0.5988023952095808,0.39520958083832336,0.005988023952095809,0.0
221,0.6515151515151515,0.3484848484848485,0.0,0.0
223,0.16666666666666666,0.6388888888888888,0.19444444444444445,0.0
224,0.43478260869565216,0.5652173913043478,0.0,0.0
225,0.7058823529411765,0.29411764705882354,0.0,0.0
226,0.7254901960784313,0.27450980392156865,0.0,0.0
227,0.5555555555555556,0.4444444444444444,0.0,0.0
228,0.04318936877076412,0.9568106312292359,0.0,0.0
229,0.5193798449612403,0.46124031007751937,0.01937984496124031,0.0
230,1.0,0.0,0.0,0.0
231,0.6793893129770993,0.32061068702290074,0.0,0.0
232,0.7317073170731707,0.2682926829268293,0.0,0.0
233,0.7358490566037735,0.24056603773584906,0.02358490566037736,0.0
234,0.9615384615384616,0.038461538461538464,0.0,0.0
235,1.0,0.0,0.0,0.0
236,0.28888888888888886,0.7111111111111111,0.0,0.0
237,0.6,0.4,0.0,0.0
238,0.5,0.5,0.0,0.0
239,0.5,0.5,0.0,0.0
240,1.0,0.0,0.0,0.0
241,0.2640901771336554,0.7246376811594203,0.011272141706924315,0.0
242,0.875,0.125,0.0,0.0
243,0.6352941176470588,0.36470588235294116,0.0,0.0
245,0.6428571428571429,0.3142857142857143,0.04285714285714286,0.0
246,0.9722222222222222,0.027777777777777776,0.0,0.0
247,0.9655172413793104,0.034482758620689655,0.0,0.0
248,0.78125,0.21875,0.0,0.0
249,0.5652173913043478,0.43478260869565216,0.0,0.0
250,0.6851851851851852,0.3148148148148148,0.0,0.0
251,0.8421052631578947,0.15789473684210525,0.0,0.0
252,0.06666666666666667,0.8428571428571429,0.09047619047619047,0.0
253,0.6666666666666666,0.3333333333333333,0.0,0.0
254,1.0,0.0,0.0,0.0
256,0.4,0.6,0.0,0.0
257,0.5454545454545454,0.45454545454545453,0.0,0.0
258,0.8914285714285715,0.10857142857142857,0.0,0.0
259,0.8181818181818182,0.18181818181818182,0.0,0.0
261,0.125,0.875,0.0,0.0
262,0.8122866894197952,0.18088737201365188,0.006825938566552901,0.0
263,0.8181818181818182,0.18181818181818182,0.0,0.0
264,0.8461538461538461,0.15384615384615385,0.0,0.0
265,0.7508896797153025,0.2491103202846975,0.0,0.0
266,0.47619047619047616,0.5190476190476191,0.004761904761904762,0.0
267,0.42857142857142855,0.5714285714285714,0.0,0.0
268,0.9069767441860465,0.09302325581395349,0.0,0.0
269,0.9333333333333333,0.06666666666666667,0.0,0.0
270,0.5,0.5,0.0,0.0
271,0.35333333333333333,0.6466666666666666,0.0,0.0
272,0.9090909090909091,0.09090909090909091,0.0,0.0
273,0.8974358974358975,0.10256410256410256,0.0,0.0
274,1.0,0.0,0.0,0.0
275,0.5853658536585366,0.4146341463414634,0.0,0.0
276,0.75,0.25,0.0,0.0
277,1.0,0.0,0.0,0.0
278,0.9705882352941176,0.029411764705882353,0.0,0.0
279,0.23404255319148937,0.7659574468085106,0.0,0.0
280,1.0,0.0,0.0,0.0
281,0.875,0.125,0.0,0.0
282,0.7884615384615384,0.19230769230769232,0.019230769230769232,0.0
284,0.7654320987654321,0.2345679012345679,0.0,0.0
286,0.75,0.25,0.0,0.0
287,0.31117021276595747,0.6781914893617021,0.010638297872340425,0.0
288,0.6153846153846154,0.38461538461538464,0.0,0.0
289,1.0,0.0,0.0,0.0
290,0.8461538461538461,0.07692307692307693,0.07692307692307693,0.0
291,0.717948717948718,0.28205128205128205,0.0,0.0
292,0.8333333333333334,0.16666666666666666,0.0,0.0
293,0.8,0.2,0.0,0.0
294,0.8333333333333334,0.16666666666666666,0.0,0.0
295,0.22113502935420742,0.7749510763209393,0.003913894324853229,0.0
296,0.5844748858447488,0.4155251141552511,0.0,0.0
297,0.9425287356321839,0.04597701149425287,0.0,0.011494252873563218
299,0.896551724137931,0.0,0.10344827586206896,0.0
300,0.2857142857142857,0.7142857142857143,0.0,0.0
301,0.7777777777777778,0.2222222222222222,0.0,0.0
302,0.2,0.8,0.0,0.0
303,1.0,0.0,0.0,0.0
304,0.8518518518518519,0.14814814814814814,0.0,0.0
305,0.6176470588235294,0.38235294117647056,0.0,0.0
306,0.2891566265060241,0.7028112449799196,0.008032128514056224,0.0
307,0.027777777777777776,0.9722222222222222,0.0,0.0
308,0.809322033898305,0.1864406779661017,0.0,0.00423728813559322
309,0.8333333333333334,0.16666666666666666,0.0,0.0
310,0.5454545454545454,0.45454545454545453,0.0,0.0
311,0.5135135135135135,0.46846846846846846,0.018018018018018018,0.0
312,1.0,0.0,0.0,0.0
313,0.5517241379310345,0.4482758620689655,0.0,0.0
315,0.4,0.6,0.0,0.0
316,0.5333333333333333,0.4666666666666667,0.0,0.0
317,1.0,0.0,0.0,0.0
318,0.21666666666666667,0.6333333333333333,0.15,0.0
319,0.7027027027027027,0.2972972972972973,0.0,0.0
320,1.0,0.0,0.0,0.0
321,0.4489795918367347,0.5102040816326531,0.04081632653061224,0.0
322,0.2734375,0.6875,0.0390625,0.0
323,0.7692307692307693,0.23076923076923078,0.0,0.0
324,0.8461538461538461,0.07692307692307693,0.07692307692307693,0.0
325,0.845360824742268,0.15463917525773196,0.0,0.0
326,0.948339483394834,0.05166051660516605,0.0,0.0
328,0.9310344827586207,0.06896551724137931,0.0,0.0
330,0.8076923076923077,0.19230769230769232,0.0,0.0
331,0.9,0.1,0.0,0.0
332,0.07142857142857142,0.9285714285714286,0.0,0.0
333,0.42805755395683454,0.5467625899280576,0.025179856115107913,0.0
334,0.4166666666666667,0.5416666666666666,0.041666666666666664,0.0
335,0.7142857142857143,0.2857142857142857,0.0,0.0
336,0.41487279843444225,0.5753424657534246,0.009784735812133072,0.0
337,0.4774193548387097,0.5161290322580645,0.0064516129032258064,0.0
338,0.23333333333333334,0.7166666666666667,0.05,0.0
339,0.8686131386861314,0.13138686131386862,0.0,0.0
340,0.76,0.24,0.0,0.0
341,0.8823529411764706,0.11764705882352941,0.0,0.0
342,0.9243697478991597,0.07563025210084033,0.0,0.0
343,0.8181818181818182,0.18181818181818182,0.0,0.0
344,0.9306930693069307,0.06930693069306931,0.0,0.0
345,0.8192771084337349,0.14457831325301204,0.03614457831325301,0.0
346,0.5531914893617021,0.40425531914893614,0.0425531914893617,0.0
347,0.5652173913043478,0.43478260869565216,0.0,0.0
348,0.6451612903225806,0.3548387096774194,0.0,0.0
349,0.2631578947368421,0.7368421052631579,0.0,0.0
350,0.9032258064516129,0.0967741935483871,0.0,0.0
351,0.8064516129032258,0.1935483870967742,0.0,0.0
352,1.0,0.0,0.0,0.0
353,0.7647058823529411,0.23529411764705882,0.0,0.0
354,0.5362318840579711,0.463768115942029,0.0,0.0
355,0.8533333333333334,0.14666666666666667,0.0,0.0
357,0.8695652173913043,0.13043478260869565,0.0,0.0
358,0.4782608695652174,0.5217391304347826,0.0,0.0
359,1.0,0.0,0.0,0.0
360,0.0,1.0,0.0,0.0
361,0.6229508196721312,0.36065573770491804,0.01639344262295082,0.0
362,1.0,0.0,0.0,0.0
363,0.7333333333333333,0.26666666666666666,0.0,0.0
364,0.7470588235294118,0.2529411764705882,0.0,0.0
365,0.3333333333333333,0.6666666666666666,0.0,0.0
366,0.9213483146067416,0.07865168539325842,0.0,0.0
367,0.803921568627451,0.19607843137254902,0.0,0.0
369,0.16666666666666666,0.7777777777777778,0.05555555555555555,0.0
370,0.47368421052631576,0.5263157894736842,0.0,0.0
371,0.8634020618556701,0.12886597938144329,0.007731958762886598,0.0
372,0.2777777777777778,0.7222222222222222,0.0,0.0
373,0.1111111111111111,0.8888888888888888,0.0,0.0
374,1.0,0.0,0.0,0.0
375,0.4375,0.5625,0.0,0.0
376,0.8823529411764706,0.0,0.0,0.11764705882352941
377,0.6333333333333333,0.36666666666666664,0.0,0.0
378,0.7580645161290323,0.24193548387096775,0.0,0.0
379,0.4,0.6,0.0,0.0
380,1.0,0.0,0.0,0.0
381,0.4858490566037736,0.5141509433962265,0.0,0.0
382,0.9310344827586207,0.06896551724137931,0.0,0.0
383,0.3136094674556213,0.6745562130177515,0.011834319526627219,0.0
384,0.6415094339622641,0.3584905660377358,0.0,0.0
385,0.6,0.4,0.0,0.0
386,0.8461538461538461,0.15384615384615385,0.0,0.0
387,1.0,0.0,0.0,0.0
388,0.9285714285714286,0.07142857142857142,0.0,0.0
389,0.5,0.5,0.0,0.0
390,0.916058394160584,0.08394160583941605,0.0,0.0
391,0.41711229946524064,0.5668449197860963,0.016042780748663103,0.0
393,0.5714285714285714,0.42857142857142855,0.0,0.0
394,1.0,0.0,0.0,0.0
395,0.7468354430379747,0.25316455696202533,0.0,0.0
396,0.07441860465116279,0.9255813953488372,0.0,0.0
397,0.625,0.375,0.0,0.0
398,0.989010989010989,0.01098901098901099,0.0,0.0
399,0.5892857142857143,0.35714285714285715,0.0,0.05357142857142857
400,0.0,0.0,1.0,0.0
401,0.9714285714285714,0.02857142857142857,0.0,0.0
402,0.86,0.14,0.0,0.0
403,0.5153846153846153,0.47692307692307695,0.007692307692307693,0.0
404,0.7631578947368421,0.23684210526315788,0.0,0.0
406,0.6666666666666666,0.3333333333333333,0.0,0.0
407,0.3333333333333333,0.6666666666666666,0.0,0.0
408,0.5625,0.4,0.0375,0.0
409,0.631578947368421,0.3684210526315789,0.0,0.0
410,0.8365384615384616,0.14423076923076922,0.019230769230769232,0.0
411,0.8235294117647058,0.17016806722689076,0.0063025210084033615,0.0
412,0.7647058823529411,0.23529411764705882,0.0,0.0
413,1.0,0.0,0.0,0.0
414,0.35135135135135137,0.6486486486486487,0.0,0.0
415,0.7692307692307693,0.23076923076923078,0.0,0.0
416,0.45454545454545453,0.5454545454545454,0.0,0.0
417,0.2360248447204969,0.7360248447204969,0.027950310559006212,0.0
419,0.5666666666666667,0.43333333333333335,0.0,0.0
420,0.2857142857142857,0.7142857142857143,0.0,0.0
421,1.0,0.0,0.0,0.0
422,0.6333333333333333,0.36666666666666664,0.0,0.0
424,0.35294117647058826,0.5686274509803921,0.0784313725490196,0.0
427,0.546875,0.4375,0.0,0.015625
428,0.61,0.39,0.0,0.0
429,0.6666666666666666,0.3333333333333333,0.0,0.0
430,0.24285714285714285,0.7285714285714285,0.02857142857142857,0.0
431,0.31176470588235294,0.6882352941176471,0.0,0.0
432,0.375,0.625,0.0,0.0
433,0.2,0.8,0.0,0.0
434,1.0,0.0,0.0,0.0
435,0.9210526315789473,0.05263157894736842,0.02631578947368421,0.0
436,0.4,0.6,0.0,0.0
437,0.6233766233766234,0.329004329004329,0.047619047619047616,0.0
438,0.6923076923076923,0.3076923076923077,0.0,0.0
439,0.6666666666666666,0.3333333333333333,0.0,0.0
440,0.4,0.6,0.0,0.0
441,0.8666666666666667,0.13333333333333333,0.0,0.0
442,1.0,0.0,0.0,0.0
443,0.44936708860759494,0.5316455696202531,0.0189873417721519,0.0
444,0.26136363636363635,0.7272727272727273,0.011363636363636364,0.0
445,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0
446,0.7470817120622568,0.2529182879377432,0.0,0.0
447,1.0,0.0,0.0,0.0
448,0.525,0.475,0.0,0.0
449,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.0
451,0.7727272727272727,0.22727272727272727,0.0,0.0
452,0.9183673469387755,0.08163265306122448,0.0,0.0
453,0.6842105263157895,0.3157894736842105,0.0,0.0
454,0.9285714285714286,0.07142857142857142,0.0,0.0
455,1.0,0.0,0.0,0.0
456,0.7111111111111111,0.28888888888888886,0.0,0.0
457,0.6178861788617886,0.3170731707317073,0.06504065040650407,0.0
458,0.25,0.75,0.0,0.0
459,0.75,0.25,0.0,0.0
460,0.2765957446808511,0.6990881458966566,0.0243161094224924,0.0
461,1.0,0.0,0.0,0.0
462,0.7894736842105263,0.21052631578947367,0.0,0.0
463,0.23809523809523808,0.7619047619047619,0.0,0.0
464,0.1,0.6,0.3,0.0
465,0.9272727272727272,0.07272727272727272,0.0,0.0
466,0.4864864864864865,0.5135135135135135,0.0,0.0
467,1.0,0.0,0.0,0.0
468,0.3242320819112628,0.6655290102389079,0.010238907849829351,0.0
469,0.0,0.9375,0.0625,0.0
470,0.24444444444444444,0.7555555555555555,0.0,0.0
471,0.65625,0.3125,0.03125,0.0
472,0.2727272727272727,0.7272727272727273,0.0,0.0
473,0.5,0.5,0.0,0.0
474,0.9473684210526315,0.05263157894736842,0.0,0.0
475,1.0,0.0,0.0,0.0
476,0.6666666666666666,0.3333333333333333,0.0,0.0
477,0.4230769230769231,0.5769230769230769,0.0,0.0
478,0.84,0.16,0.0,0.0
479,0.6559139784946236,0.3333333333333333,0.010752688172043012,0.0
480,0.44,0.56,0.0,0.0
481,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0
482,0.5847953216374269,0.4152046783625731,0.0,0.0
483,0.5,0.5,0.0,0.0
484,0.5217391304347826,0.4782608695652174,0.0,0.0
485,0.6896551724137931,0.3103448275862069,0.0,0.0
487,0.8648648648648649,0.13513513513513514,0.0,0.0
488,0.6165413533834586,0.38345864661654133,0.0,0.0
489,0.4,0.6,0.0,0.0
490,0.9166666666666666,0.08333333333333333,0.0,0.0
491,0.7073170731707317,0.2926829268292683,0.0,0.0
492,0.25,0.75,0.0,0.0
493,0.6147058823529412,0.38529411764705884,0.0,0.0
494,1.0,0.0,0.0,0.0
495,0.23529411764705882,0.7647058823529411,0.0,0.0
496,0.9154929577464789,0.08450704225352113,0.0,0.0
497,0.8,0.2,0.0,0.0
498,0.8070175438596491,0.19298245614035087,0.0,0.0
499,0.42105263157894735,0.5789473684210527,0.0,0.0
500,0.4691358024691358,0.5185185185185185,0.012345679012345678,0.0
501,0.06285714285714286,0.9371428571428572,0.0,0.0
502,0.9540229885057471,0.04597701149425287,0.0,0.0
503,0.75,0.125,0.125,0.0
504,0.25,0.75,0.0,0.0
505,0.4897959183673469,0.4897959183673469,0.02040816326530612,0.0
506,0.7857142857142857,0.21428571428571427,0.0,0.0
507,0.41935483870967744,0.5806451612903226,0.0,0.0
509,0.5510204081632653,0.4489795918367347,0.0,0.0
510,0.9014084507042254,0.09859154929577464,0.0,0.0
511,0.0,1.0,0.0,0.0
512,0.875,0.125,0.0,0.0
513,0.25,0.75,0.0,0.0
514,0.9444444444444444,0.05555555555555555,0.0,0.0
515,0.017857142857142856,0.9821428571428571,0.0,0.0
516,0.5619047619047619,0.4380952380952381,0.0,0.0
517,0.027777777777777776,0.8833333333333333,0.08888888888888889,0.0
518,0.7469135802469136,0.25308641975308643,0.0,0.0
519,0.6666666666666666,0.3333333333333333,0.0,0.0
520,0.6351351351351351,0.36486486486486486,0.0,0.0
521,0.7407407407407407,0.25925925925925924,0.0,0.0
522,0.2785714285714286,0.7214285714285714,0.0,0.0
523,0.6086956521739131,0.391304347826087,0.0,0.0
524,0.11242603550295859,0.8875739644970414,0.0,0.0
525,1.0,0.0,0.0,0.0
526,1.0,0.0,0.0,0.0
527,0.3390804597701149,0.6609195402298851,0.0,0.0
528,0.8113207547169812,0.18867924528301888,0.0,0.0
529,0.7931034482758621,0.20689655172413793,0.0,0.0
530,0.569620253164557,0.43037974683544306,0.0,0.0
531,1.0,0.0,0.0,0.0
532,0.0,1.0,0.0,0.0
533,0.7037037037037037,0.2962962962962963,0.0,0.0
534,0.7777777777777778,0.2222222222222222,0.0,0.0
535,0.21052631578947367,0.7894736842105263,0.0,0.0
536,0.47619047619047616,0.5238095238095238,0.0,0.0
537,0.6052631578947368,0.39473684210526316,0.0,0.0
538,0.85,0.15,0.0,0.0
539,1.0,0.0,0.0,0.0
540,0.6,0.4,0.0,0.0
541,0.864963503649635,0.13138686131386862,0.0,0.0036496350364963502
542,0.9259259259259259,0.07407407407407407,0.0,0.0
543,0.0,1.0,0.0,0.0
544,0.9473684210526315,0.05263157894736842,0.0,0.0
545,0.59375,0.40625,0.0,0.0
546,0.1564625850340136,0.7210884353741497,0.12244897959183673,0.0
547,0.8,0.2,0.0,0.0
548,0.8333333333333334,0.16666666666666666,0.0,0.0
549,0.9,0.0,0.1,0.0
550,0.1407766990291262,0.8543689320388349,0.0048543689320388345,0.0
551,0.3333333333333333,0.6666666666666666,0.0,0.0
552,0.6666666666666666,0.3333333333333333,0.0,0.0
553,1.0,0.0,0.0,0.0
554,1.0,0.0,0.0,0.0
555,1.0,0.0,0.0,0.0
556,0.543859649122807,0.43859649122807015,0.017543859649122806,0.0
557,0.6,0.4,0.0,0.0
558,0.7032967032967034,0.2692307692307692,0.027472527472527472,0.0
560,0.8333333333333334,0.16666666666666666,0.0,0.0
561,0.8125,0.1875,0.0,0.0
562,0.1875,0.75,0.0625,0.0
563,0.9936708860759493,0.006329113924050633,0.0,0.0
564,0.28878281622911695,0.6706443914081146,0.0405727923627685,0.0
565,0.7580645161290323,0.24193548387096775,0.0,0.0
566,0.803030303030303,0.19696969696969696,0.0,0.0
567,0.8461538461538461,0.15384615384615385,0.0,0.0
568,0.59375,0.375,0.03125,0.0
569,0.25,0.75,0.0,0.0
570,0.04336043360433604,0.9566395663956639,0.0,0.0
571,1.0,0.0,0.0,0.0
573,0.9047619047619048,0.09523809523809523,0.0,0.0
