user_id	item_id	rank	score
42	1672	4	3.173047
42	1359	5	3.0894809
42	3781	6	2.8407323
42	141	7	2.7609386
42	3251	8	2.7410645
42	1926	9	2.6419063
42	44	10	2.6294293
43	936	1	4.702653
43	1359	2	4.590658
43	3273	3	4.521719
43	1341	4	4.4672127
43	4020	5	4.442894
43	1594	6	3.9044595
43	510	7	3.894185
43	3781	8	3.8911676
43	172	9	3.6479363
43	77	10	3.6080863
44	393	1	4.7050276
44	1091	2	4.257601
44	58	3	4.1946754
44	3273	4	4.135089
44	1066	5	3.9704552
44	126	6	3.6789448
44	1341	7	3.4739077
44	147	8	3.4707057
44	611	9	3.4575186
44	1359	10	3.3728764
45	1341	1	4.4883795
45	936	2	4.423783
45	510	3	4.074969
45	4020	4	3.9649115
45	3781	5	3.8886833
45	1594	6	3.6589215
45	172	7	3.629181
45	322	8	3.6015887
45	77	9	3.5469575
45	80	10	3.5356927
47	2576	1	3.8880901
47	1868	2	3.8715425
47	95	3	3.7358856
47	2628	4	3.632392
47	79	5	3.4798574
47	1648	6	3.431268
47	192	7	3.426042
47	242	8	3.3963857
47	489	9	3.3411834
47	1697	10	3.2634375
48	393	1	4.5002155
48	454	2	4.263673
48	1672	3	4.000394
48	1091	4	3.9763715
48	58	5	3.9712687
48	1066	6	3.8768106
48	2125	7	3.8707128
48	353	8	3.7611942
48	1854	9	3.6918728
48	1083	10	3.6713753
49	383	1	4.046174
49	2093	2	4.016785
49	34	3	3.8406186
49	485	4	3.8361387
49	1910	5	3.8226113
49	589	6	3.7333055
49	732	7	3.6636076
49	391	8	3.6319318
49	149	9	3.5598311
49	148	10	3.5300467
50	1410	1	4.1027803
50	439	2	3.889351
50	4029	3	3.0997033
50	277	4	3.0646944
50	672	5	3.0030925
50	1688	6	3.0028772
50	1171	7	2.8922675
50	295	8	2.8105946
50	1755	9	2.70584
50	1672	10	2.7039986
51	44	1	3.2556386
51	3781	2	3.231448
51	41	3	3.034751
51	80	4	2.8537624
51	322	5	2.7918456
51	172	6	2.7810507
51	1672	7	2.7344878
51	985	8	2.239314
51	1681	9	2.2106771
51	635	10	2.2058945
52	1910	1	4.8101664
52	2628	2	4.119111
52	24	3	4.1115594
52	1697	4	4.04504
52	1868	5	4.0294695
52	2576	6	3.719585
52	82	7	3.7191901
52	485	8	3.6909146
52	1648	9	3.6895685
52	192	10	3.6672726
53	3075	1	3.914813
53	108	2	3.7447057
53	622	3	3.6767108
53	492	4	3.654779
53	895	5	3.4182987
53	1411	6	3.392716
53	1449	7	3.3235993
53	14	8	3.304714
53	1919	9	3.2471242
53	24	10	3.1691287
54	1697	1	3.7394838
54	1648	2	3.5170932
54	2576	3	3.4822047
54	489	4	3.218159
54	692	5	3.0409384
54	945	6	2.9207816
54	1689	7	2.8180866
54	1114	8	2.6226678
54	391	9	2.5698657
54	1388	10	2.5637062
55	393	1	5.584977
55	77	2	5.2890053
55	58	3	5.1157913
55	1594	4	5.1024265
55	1091	5	5.0409327
55	353	6	4.8830085
55	3273	7	4.755098
55	4021	8	4.5799165
55	860	9	4.538628
55	1983	10	4.444154
56	579	1	4.972575
56	2093	2	4.6693096
56	826	3	4.614188
56	2032	4	4.5904045
56	383	5	4.5067053
56	264	6	4.453647
56	1132	7	4.368366
56	944	8	4.3546896
56	34	9	4.23888
56	1910	10	4.224045
57	1359	1	3.6290064
57	3781	2	3.4580016
57	41	3	3.1291733
57	44	4	3.1238222
57	510	5	3.1146317
57	1672	6	3.0390575
57	389	7	2.8018787
57	2125	8	2.647792
57	80	9	2.561193
57	322	10	2.4608011
58	936	1	2.739917
58	322	2	2.5962856
58	4020	3	2.5021589
58	1112	4	2.3505254
58	80	5	2.2611132
58	688	6	2.2077868
58	45	7	2.1917229
58	660	8	2.158159
58	3307	9	2.110741
58	2320	10	2.1032083
60	393	1	4.580037
60	1091	2	4.3062625
60	58	3	4.239666
60	1066	4	4.0947914
60	353	5	4.0710444
60	3273	6	3.928493
60	1359	7	3.6741695
60	860	8	3.6207352
60	4021	9	3.5871015
60	1341	10	3.515149
61	682	1	5.011178
61	492	2	4.9350195
61	1410	3	4.920306
61	49	4	4.884533
61	622	5	4.640051
61	104	6	4.6247797
61	3073	7	4.612521
61	597	8	4.489333
61	456	9	4.4288855
61	431	10	4.318475
62	1359	1	4.2912045
62	1341	2	4.162691
62	3781	3	3.6823483
62	510	4	3.6314445
62	4021	5	3.5335937
62	860	6	3.4904022
62	1983	7	3.3914711
62	172	8	3.3648543
62	322	9	3.193887
62	1672	10	3.1933928
64	2576	1	3.8521984
64	1114	2	2.980438
64	391	3	2.9651504
64	4	4	2.808918
64	692	5	2.7675946
64	1701	6	2.755559
64	14	7	2.7295403
64	902	8	2.723933
64	1313	9	2.6607013
64	1332	10	2.6464896
65	2576	1	4.066108
65	945	2	3.3023276
65	369	3	3.2636812
65	24	4	3.2171404
65	1526	5	3.1323242
65	3801	6	3.0926144
65	73	7	3.0631504
65	14	8	2.865228
65	1016	9	2.8172884
65	1689	10	2.8040056
66	1983	1	3.0702853
66	860	2	2.9907165
66	389	3	2.8202615
66	44	4	2.7716503
66	510	5	2.7687535
66	4021	6	2.7562385
66	41	7	2.7281017
66	3781	8	2.6562717
66	985	9	2.416198
66	3251	10	2.3959336
67	492	1	3.856382
67	108	2	3.7697158
67	895	3	3.7331412
67	1449	4	3.5817242
67	369	5	3.4440773
67	24	6	3.3301659
67	73	7	3.1931272
67	213	8	2.9751048
67	82	9	2.93603
67	1114	10	2.8748794
68	579	1	5.4077563
68	895	2	5.1126337
68	2093	3	4.916299
68	369	4	4.873284
68	383	5	4.7704873
68	73	6	4.6985884
68	24	7	4.66534
68	82	8	4.586088
68	1910	9	4.526475
68	34	10	4.472209
69	123	1	5.7656574
69	3073	2	5.2664766
69	682	3	5.1842384
69	72	4	5.168869
69	3072	5	5.1652
69	3074	6	5.143747
69	81	7	5.0864925
69	19	8	5.056393
69	49	9	5.0391016
69	874	10	4.907913
70	936	1	3.1285908
70	4020	2	3.0200484
70	44	3	2.8023849
70	1594	4	2.6577482
70	41	5	2.5300555
70	77	6	2.4094653
70	914	7	2.2991467
70	277	8	2.1833634
70	3275	9	2.182477
70	90	10	2.1806228
71	219	1	3.7012951
71	244	2	3.6106906
71	104	3	3.4992661
71	391	4	3.466134
71	62	5	3.4477906
71	196	6	3.4476914
71	0	7	3.440707
71	1925	8	3.4136286
71	1410	9	3.396299
71	485	10	3.3913548
72	1594	1	4.0631967
72	510	2	3.977623
72	77	3	3.8913884
72	172	4	3.7023296
72	80	5	3.4628534
72	322	6	3.4285467
72	1672	7	3.3411481
72	1112	8	3.299434
72	860	9	3.2816098
72	4021	10	3.251686
73	543	1	5.2835417
73	579	2	5.043864
73	601	3	4.9397707
73	826	4	4.7936587
73	2093	5	4.7065334
73	2032	6	4.6508713
73	264	7	4.606893
73	383	8	4.4624767
73	944	9	4.412264
73	1132	10	4.3922005
74	2093	1	4.4198575
74	391	2	4.0284395
74	1910	3	4.0255084
74	148	4	3.980345
74	4	5	3.8463774
74	1701	6	3.8192239
74	185	7	3.7590864
74	1313	8	3.6682765
74	515	9	3.6258621
74	982	10	3.6155415
75	611	1	4.4358506
75	579	2	4.392208
75	78	3	4.3914547
75	2093	4	3.9477956
75	264	5	3.7669506
75	1132	6	3.7432132
75	2032	7	3.7142003
75	34	8	3.6191852
75	944	9	3.5863209
75	123	10	3.5773914
76	936	1	4.62947
76	4020	2	4.565831
76	539	3	4.4611464
76	393	4	4.186664
76	1091	5	4.065859
76	58	6	3.995476
76	1066	7	3.8822196
76	1594	8	3.7532294
76	353	9	3.5861902
76	3273	10	3.4768414
77	168	1	5.4287505
77	604	2	5.3400927
77	1410	3	5.2491865
77	874	4	5.1305656
77	439	5	5.035414
77	806	6	4.9925776
77	905	7	4.863854
77	488	8	4.8287354
77	539	9	4.8280344
77	454	10	4.7025533
78	1410	1	4.7171426
78	439	2	4.2287145
78	672	3	3.582759
78	4029	4	3.374683
78	109	5	3.089235
78	936	6	3.079008
78	943	7	2.9501612
78	985	8	2.8757935
78	993	9	2.806127
78	1144	10	2.797146
79	3273	1	4.0063133
79	1359	2	3.5641026
79	1112	3	3.1561484
79	3781	4	3.1318324
79	2125	5	3.0501463
79	141	6	3.0440116
79	510	7	3.0127444
79	1854	8	2.83197
79	147	9	2.8309329
79	1926	10	2.8140688
80	936	1	4.8837833
80	3273	2	4.6168118
80	1359	3	4.5852838
80	1341	4	4.351609
80	1594	5	4.1178575
80	77	6	3.9094343
80	510	7	3.7889724
80	3781	8	3.7634983
80	1112	9	3.534368
80	172	10	3.5137343
81	1359	1	4.413966
81	1341	2	4.270183
81	510	3	3.7021542
81	3781	4	3.557078
81	4021	5	3.536228
81	1983	6	3.5296109
81	1672	7	3.5078025
81	1112	8	3.3242092
81	80	9	3.2995448
81	172	10	3.2938142
82	936	1	5.1829977
82	4020	2	4.8141627
82	1594	3	4.2322474
82	77	4	4.149009
82	510	5	3.898213
82	3781	6	3.818057
82	1672	7	3.6994703
82	860	8	3.4495902
82	4021	9	3.4427779
82	44	10	3.4334297
83	1697	1	3.7905946
83	1411	2	3.6392157
83	2628	3	3.5163565
83	1648	4	3.5146906
83	4	5	3.3182883
83	185	6	3.2552845
83	1114	7	3.2312212
83	515	8	3.1503582
83	982	9	3.0990992
83	1313	10	3.0527706
84	611	1	4.870715
84	543	2	4.757311
84	579	3	4.683078
84	485	4	4.358939
84	826	5	4.307774
84	391	6	4.277471
84	732	7	4.222156
84	2093	8	4.152929
84	2032	9	4.1440177
84	383	10	4.0788536
85	439	1	5.6362963
85	4029	2	4.946513
85	393	3	4.942441
85	1066	4	4.8628993
85	58	5	4.8548903
85	109	6	4.8546457
85	672	7	4.8405905
85	936	8	4.5121727
85	353	9	4.4490843
85	4020	10	4.3131466
86	911	1	4.8015103
86	488	2	4.6483583
86	807	3	4.5206604
86	81	4	4.4773197
86	72	5	4.468025
86	874	6	4.4609833
86	806	7	4.4391193
86	330	8	4.4322634
86	50	9	4.369541
86	430	10	4.3686876
87	622	1	4.500355
87	492	2	4.4608755
87	108	3	4.43517
87	895	4	4.381716
87	1449	5	4.308201
87	369	6	3.938738
87	2628	7	3.9048731
87	24	8	3.8943245
87	73	9	3.8477414
87	485	10	3.825228
88	1910	1	4.2687144
88	391	2	4.005008
88	185	3	3.8784003
88	1701	4	3.7857637
88	1697	5	3.6893773
88	1313	6	3.6695664
88	515	7	3.6361315
88	823	8	3.6329498
88	982	9	3.630842
88	1234	10	3.629222
89	1594	1	3.4882832
89	41	2	3.3719397
89	44	3	3.3626924
89	1672	4	3.3412354
89	77	5	3.3062074
89	1112	6	3.271431
89	45	7	2.9504108
89	3795	8	2.842258
89	993	9	2.8193817
89	1983	10	2.710979
90	439	1	3.579605
90	3781	2	3.3743753
90	672	3	3.2893252
90	1112	4	3.0713553
90	673	5	3.0254593
90	4029	6	2.953987
90	109	7	2.9430156
90	1212	8	2.8902235
90	510	9	2.8747087
90	1672	10	2.6965752
91	1359	1	3.9258537
91	389	2	3.8205009
91	1672	3	3.5291843
91	3781	4	3.4407997
91	1112	5	3.299573
91	3251	6	3.2456446
91	141	7	3.1482372
91	510	8	3.0652921
91	1139	9	3.0385356
91	1926	10	2.9714942
92	488	1	5.4751453
92	874	2	5.460697
92	936	3	5.364762
92	454	4	5.228422
92	539	5	5.2074857
92	905	6	5.1904516
92	393	7	5.0939884
92	1091	8	4.6841254
92	58	9	4.6746445
92	1594	10	4.5277414
93	3781	1	3.6441207
93	1672	2	3.5628424
93	172	3	3.4876904
93	44	4	3.244321
93	322	5	3.2410443
93	80	6	3.1592045
93	41	7	3.0904174
93	860	8	3.0684705
93	1983	9	3.0221066
93	4021	10	2.9684973
94	1341	1	4.195445
94	860	2	3.8211985
94	3781	3	3.7238674
94	1983	4	3.6993296
94	510	5	3.682862
94	4021	6	3.6179686
94	1672	7	3.56753
94	1112	8	3.3164253
94	389	9	3.2894874
94	80	10	3.2186668
95	108	1	3.3116093
95	895	2	3.140322
95	1449	3	3.0480795
95	369	4	2.9512634
95	24	5	2.8631077
95	3801	6	2.8616695
95	1689	7	2.840392
95	73	8	2.804436
95	1114	9	2.7892418
95	1919	10	2.730754
96	4021	1	3.727425
96	1672	2	3.7030122
96	860	3	3.6672134
96	1983	4	3.5963483
96	389	5	3.328897
96	44	6	3.280527
96	41	7	3.1835928
96	45	8	2.9606974
96	993	9	2.950862
96	2125	10	2.8794045
97	2628	1	3.779292
97	1868	2	3.4436936
97	2576	3	3.4380155
97	1697	4	3.4083695
97	489	5	3.284459
97	1648	6	3.2799094
97	580	7	3.0062447
97	73	8	2.9984078
97	534	9	2.8516757
97	24	10	2.8474193
98	393	1	4.0318995
98	1091	2	3.996581
98	604	3	3.995359
98	58	4	3.9871426
98	1066	5	3.8013797
98	439	6	3.6444855
98	353	7	3.4172354
98	1359	8	3.3122897
98	672	9	3.2670836
98	109	10	3.2414854
99	2576	1	3.6364274
99	945	2	3.3971756
99	108	3	3.3930037
99	489	4	3.3463783
99	895	5	3.3000426
99	492	6	3.2057605
99	1449	7	3.1485815
99	2449	8	3.1213117
99	1411	9	3.083372
99	369	10	2.9902964
100	49	1	5.176442
100	1410	2	5.081547
100	597	3	4.862238
100	168	4	4.6597147
100	149	5	4.6185284
100	431	6	4.5109863
100	73	7	4.5016546
100	439	8	4.4408293
100	215	9	4.4365406
100	495	10	4.4287367
101	860	1	3.9010105
101	4021	2	3.8329337
101	1983	3	3.7837296
101	510	4	3.7294886
101	3781	5	3.6211646
101	389	6	3.606922
101	1672	7	3.4823608
101	1112	8	3.3384633
101	172	9	3.2662227
101	80	10	3.198068
102	1910	1	4.565216
102	735	2	3.9769607
102	2628	3	3.9447634
102	1697	4	3.8037815
102	2576	5	3.4477594
102	1648	6	3.4395146
102	192	7	3.348262
102	489	8	3.2745275
102	1114	9	3.1414535
102	1466	10	2.9623253
103	2032	1	4.590078
103	2093	2	4.55904
103	492	3	4.531645
103	108	4	4.513523
103	895	5	4.512645
103	944	6	4.439209
103	1910	7	4.418042
103	383	8	4.4081125
103	34	9	4.35788
103	148	10	4.3519764
104	936	1	4.3186593
104	4020	2	3.9943507
104	510	3	3.8875864
104	1594	4	3.5465672
104	172	5	3.4712312
104	77	6	3.4122558
104	993	7	3.2690496
104	80	8	3.2618487
104	44	9	3.1907878
104	41	10	3.173623
105	77	1	3.8101735
105	1672	2	3.5761206
105	172	3	3.3686085
105	1983	4	3.3598385
105	860	5	3.250774
105	322	6	3.237107
105	80	7	3.1983883
105	4021	8	3.10985
105	41	9	3.109352
105	44	10	3.0919883
106	936	1	4.02932
106	41	2	3.7588189
106	4020	3	3.6597934
106	44	4	3.6226041
106	3307	5	3.4870992
106	1594	6	3.373178
106	1511	7	3.2149181
106	1112	8	3.2142448
106	3795	9	3.2118347
106	688	10	3.060832
107	579	1	4.3691406
107	601	2	4.209774
107	826	3	4.02641
107	264	4	3.9043345
107	2093	5	3.8600693
107	1132	6	3.853508
107	2032	7	3.8146534
107	1701	8	3.8075826
107	383	9	3.8019505
107	823	10	3.6541383
108	1359	1	4.339036
108	3781	2	3.7618742
108	77	3	3.7198658
108	510	4	3.6611857
108	172	5	3.413208
108	860	6	3.2319746
108	80	7	3.2111478
108	44	8	3.1844418
108	4021	9	3.1570563
108	41	10	3.1545115
110	3273	1	4.360751
110	77	2	4.3113775
110	860	3	3.7555344
110	4021	4	3.7012765
110	1359	5	3.62998
110	1983	6	3.5815597
110	389	7	3.2837763
110	1112	8	3.2585166
110	3781	9	3.2130542
110	993	10	3.161079
111	353	1	5.0324287
111	936	2	4.7527766
111	3273	3	4.708954
111	1359	4	4.6714973
111	4020	5	4.521705
111	1341	6	4.5145087
111	510	7	4.0244355
111	3781	8	3.965154
111	1594	9	3.9301744
111	77	10	3.766612
112	4021	1	3.602889
112	860	2	3.4824824
112	1983	3	3.4291887
112	389	4	3.224516
112	172	5	3.1036901
112	80	6	3.0269704
112	44	7	2.981867
112	322	8	2.8821902
112	41	9	2.8260245
112	2125	10	2.6663444
113	492	1	4.3037577
113	895	2	4.073436
113	369	3	3.9468868
113	1449	4	3.9409142
113	24	5	3.8166451
113	73	6	3.5229776
113	213	7	3.3706117
113	1114	8	3.294715
113	485	9	3.2692227
113	82	10	3.2123363
115	2093	1	4.716934
115	1910	2	4.313237
115	148	3	4.2208757
115	735	4	3.9005804
115	1868	5	3.693716
115	391	6	3.6867132
115	2628	7	3.6773725
115	1234	8	3.620868
115	149	9	3.5979776
115	4	10	3.559432
116	1594	1	4.328621
116	77	2	4.1244326
116	172	3	3.8313107
116	322	4	3.7062664
116	80	5	3.6912587
116	1672	6	3.631647
116	860	7	3.5030484
116	44	8	3.4866104
116	4021	9	3.4079642
116	41	10	3.3906107
117	393	1	3.5555232
117	454	2	3.4587865
117	3273	3	3.4575202
117	604	4	3.38483
117	49	5	3.2572305
117	330	6	3.2477608
117	439	7	3.237226
117	827	8	3.2002509
117	488	9	3.192666
117	1091	10	3.084187
118	1359	1	4.8503485
118	1341	2	4.63578
118	1672	3	4.1510744
118	3781	4	4.070886
118	510	5	3.9836147
118	172	6	3.7477703
118	1112	7	3.7451549
118	4021	8	3.5827904
118	44	9	3.5440083
118	41	10	3.4556444
119	353	1	3.6534595
119	41	2	3.4195375
119	571	3	3.380199
119	456	4	3.1927032
119	1511	5	3.078817
119	1066	6	2.8865438
119	3307	7	2.8453498
119	992	8	2.776056
119	2110	9	2.6920424
119	191	10	2.6896226
120	3273	1	4.6881943
120	1359	2	4.4834266
120	510	3	3.8001332
120	860	4	3.651441
120	4021	5	3.607323
120	1983	6	3.6066098
120	1672	7	3.4962797
120	172	8	3.4901443
120	1112	9	3.3929825
120	322	10	3.330791
121	2628	1	4.100857
121	1697	2	4.0823584
121	492	3	3.9474738
121	1648	4	3.9107022
121	2576	5	3.8956869
121	622	6	3.8913822
121	108	7	3.8500667
121	895	8	3.7029376
121	1449	9	3.65515
121	489	10	3.63299
123	936	1	4.2835445
123	488	2	4.198365
123	81	3	3.9615731
123	905	4	3.8375673
123	393	5	3.7062268
123	454	6	3.655134
123	1066	7	3.518382
123	58	8	3.4294467
123	1091	9	3.3014185
123	3273	10	3.247778
124	2093	1	4.7538195
124	383	2	4.6701837
124	1910	3	4.4660416
124	34	4	4.3821726
124	148	5	4.3622484
