user_id	item_id	rank	score
799	874	3	3.8188934
799	754	4	2.517613
799	1926	5	3.443647
799	95	6	3.73271
799	172	7	3.5669823
799	1484	8	4.5445337
799	551	9	3.2599864
799	63	10	3.0166602
41	152	1	4.545358
41	231	2	4.147096
41	84	3	4.1858873
41	28	4	4.270429
41	622	5	4.625698
41	2060	6	4.0673804
41	372	7	4.0543633
41	1066	8	3.9224699
41	49	9	3.9880247
41	911	10	2.900385
294	196	1	4.196907
294	231	2	4.810896
294	485	3	3.9926014
294	439	4	4.505848
294	430	5	4.6966476
294	2060	6	3.6136231
294	3072	7	3.8683987
294	200	8	4.9451923
294	3073	9	3.7960854
294	911	10	3.160602
331	732	1	4.6793027
331	213	2	5.2266617
331	1449	3	4.6594563
331	495	4	5.006213
331	1983	5	4.0230274
331	2060	6	4.7741694
331	11	7	4.584216
331	694	8	4.1572604
331	242	9	4.4593067
331	911	10	3.6105046
415	7	1	3.8209414
415	108	2	3.9149704
415	485	3	3.7360344
415	439	4	4.639101
415	1926	5	3.2652311
415	590	6	3.0337934
415	515	7	3.544444
415	1197	8	2.3599808
415	3075	9	3.5328374
415	911	10	3.0733984
679	948	1	4.1266665
679	2550	2	3.8974452
679	501	3	3.784969
679	28	4	3.0524035
679	4016	5	3.5657308
679	2060	6	3.2673397
679	216	7	3.7589836
679	1066	8	3.084581
679	49	9	3.687953
679	1484	10	2.2155209
493	196	1	3.8004131
493	218	2	4.1819096
493	333	3	3.7852051
493	439	4	2.6327486
493	55	5	3.9574604
493	225	6	3.039754
493	3074	7	3.648932
493	200	8	3.1669264
493	219	9	3.6162522
493	156	10	3.0386288
751	0	1	5.311818
751	369	2	4.995383
751	485	3	4.991124
751	495	4	5.5539145
751	71	5	4.915788
751	2942	6	3.187426
751	196	7	4.717232
751	1197	8	4.167996
751	19	9	4.5015993
751	43	10	6.289693
8	2101	1	3.4046702
8	529	2	4.10053
8	90	3	3.3438997
8	439	4	3.2827873
8	55	5	3.9587064
8	1003	6	3.103005
8	2217	7	3.3271666
8	1025	8	2.7642894
8	423	9	3.191175
8	1621	10	2.5224123
55	311	1	5.0313845
55	369	2	4.8376217
55	1449	3	4.8118777
55	936	4	4.1063857
55	71	5	4.426896
55	2060	6	5.0012984
55	631	7	4.787479
55	694	8	4.0840435
55	672	9	4.4251213
55	911	10	4.2246737
262	49	1	3.0946095
262	1526	2	3.7359502
262	3072	3	3.0564547
262	28	4	4.0065613
262	71	5	2.6522849
262	2060	6	3.2680097
262	823	7	2.9633744
262	1066	8	3.2428327
262	11	9	2.897098
262	1484	10	2.6520684
376	351	1	4.272272
376	1697	2	3.5927362
376	717	3	4.1484838
376	901	4	3.6522532
376	72	5	2.6242702
376	2060	6	3.268423
376	161	7	4.01077
376	2502	8	3.9669447
376	19	9	3.7859201
376	1452	10	2.397511
760	219	1	5.1248336
760	529	2	4.4906774
760	372	3	4.7295074
760	439	4	5.197543
760	55	5	4.419116
760	225	6	4.2413692
760	215	7	4.6329756
760	694	8	4.2209997
760	1449	9	4.339509
760	539	10	4.0534534
387	903	1	3.5964847
387	1534	2	5.095272
387	1134	3	5.455306
387	4897	4	3.4454978
387	1666	5	3.4185848
387	515	6	3.333976
387	1066	7	2.835471
387	1333	8	3.0950446
387	1281	9	3.2603602
387	514	10	2.818045
812	7	1	4.588422
812	369	2	5.747837
812	874	3	4.0567036
812	1134	4	2.7158895
812	430	5	3.9063065
812	2942	6	2.9726982
812	196	7	3.9782362
812	172	8	4.3322997
812	539	9	3.677271
812	1011	10	3.6130013
395	948	1	5.0471973
395	1761	2	3.6362402
395	139	3	4.9527283
395	28	4	4.629665
395	2800	5	4.834217
395	420	6	3.5146804
395	501	7	4.45553
395	1199	8	3.3873692
395	2125	9	4.363358
395	911	10	3.0709324
654	372	1	4.4105496
654	213	2	4.6457686
654	19	3	4.376202
654	439	4	4.7927017
654	71	5	4.1386504
654	225	6	3.8614602
654	196	7	4.3743267
654	1066	8	4.419531
654	311	9	4.268833
654	221	10	3.7105873
579	139	1	4.679426
579	231	2	4.426526
579	196	3	4.4894266
579	28	4	3.6562722
579	1161	5	4.673876
579	225	6	3.0839796
579	3251	7	4.4668136
579	2502	8	3.8569813
579	1139	9	4.3850822
579	1484	10	3.7065885
39	271	1	3.6385596
39	1582	2	2.9467714
39	351	3	3.558847
39	901	4	3.6941962
39	622	5	3.847027
39	420	6	3.4229915
39	654	7	3.5521598
39	1199	8	2.805017
39	141	9	3.4973836
39	1484	10	2.0468516
824	215	1	3.538869
824	721	2	3.708291
824	152	3	3.1005614
824	320	4	3.4826663
824	1926	5	2.2096157
824	1036	6	2.448479
824	1578	7	2.9038794
824	1066	8	2.4726338
824	1991	9	2.9298687
824	805	10	2.8598163
268	196	1	4.339449
268	721	2	3.7621183
268	874	3	3.934512
268	1134	4	2.892529
268	1926	5	4.7854896
268	2942	6	2.8766255
268	53	7	3.934262
268	1197	8	3.8269
268	539	9	4.466388
268	728	10	3.1448166
472	242	1	4.3997746
472	238	2	4.0207987
472	874	3	4.39199
472	686	4	4.1490912
472	1926	5	3.895183
472	2942	6	3.6175485
472	19	7	4.379151
472	172	8	3.5336032
472	1484	9	5.644043
472	7	10	4.2620854
775	219	1	3.7923315
775	24	2	3.430076
775	682	3	3.5940464
775	3929	4	3.7969275
775	225	5	3.4454987
775	4016	6	2.5798125
775	1449	7	3.3612258
775	172	8	3.3329296
775	62	9	3.2578797
775	911	10	3.0951684
608	278	1	4.268773
608	821	2	4.3131237
608	196	3	4.2298756
608	439	4	4.089105
608	30	5	4.523087
608	2060	6	3.2157598
608	1578	7	4.136188
608	1353	8	2.640231
608	485	9	3.9915304
608	1350	10	2.6375642
233	370	1	3.7936547
233	185	2	3.9311144
233	515	3	3.708129
233	3273	4	3.159523
233	1321	5	3.1994915
233	2060	6	3.5547717
233	3072	7	3.546045
233	200	8	4.759016
233	268	9	3.481685
233	911	10	3.1775937
920	372	1	5.513395
920	369	2	4.353857
920	216	3	4.888281
920	439	4	4.9926834
920	1926	5	3.3915818
920	3286	6	2.1227288
920	3718	7	4.839635
920	172	8	2.970138
920	0	9	4.5998116
920	1745	10	3.6430147
523	733	1	4.307992
523	1697	2	3.229323
523	798	3	3.7392082
523	944	4	4.074623
523	1161	5	3.653551
523	420	6	2.9609218
523	839	7	3.7161915
523	1199	8	3.7504487
523	216	9	3.715249
523	43	10	3.284317
237	370	1	4.132413
237	431	2	3.0032606
237	7	3	3.7875824
237	3275	4	2.6069303
237	2060	5	4.5906715
237	1926	6	3.644617
237	53	7	3.3923273
237	172	8	4.228876
237	911	9	4.0285378
237	913	10	3.3688421
328	717	1	4.5413632
328	1761	2	4.8902154
328	271	3	4.449944
328	28	4	4.2105427
328	4016	5	4.6748557
328	2060	6	3.2935472
328	161	7	4.4187984
328	1199	8	3.3447108
328	196	9	4.2143955
328	1452	10	2.3091736
424	278	1	4.320067
424	821	2	4.583615
424	485	3	3.737029
424	3929	4	4.5341024
424	225	5	4.519312
424	55	6	3.5317416
424	1701	7	3.536967
424	694	8	4.4278026
424	221	9	4.5078993
424	551	10	3.3524618
60	53	1	4.79242
60	24	2	4.655374
60	196	3	4.6328654
60	147	4	3.5512185
60	71	5	4.343585
60	2942	6	3.0449493
60	485	7	4.3922706
60	1197	8	4.4386854
60	913	9	4.1921277
60	1602	10	2.4955955
598	631	1	5.0408077
598	369	2	4.8379087
598	311	3	4.9300976
598	147	4	5.4389753
598	71	5	4.3052683
598	225	6	4.662531
598	62	7	4.720576
598	694	8	3.9649217
598	1449	9	4.535081
598	1484	10	4.4470773
306	806	1	4.577117
306	218	2	4.68201
306	50	3	4.2062263
306	2760	4	3.9907422
306	70	5	3.78601
306	225	6	3.6439059
306	1701	7	4.1447315
306	1732	8	3.3687954
306	1148	9	4.1021805
306	156	10	3.838061
842	372	1	4.225415
842	2108	2	4.5221596
842	210	3	3.5953932
842	3929	4	3.4599814
842	1983	5	3.3451893
842	2060	6	3.2957935
842	1449	7	3.41674
842	1025	8	2.1296406
842	49	9	3.2663836
842	1484	10	2.6386783
136	196	1	4.580345
136	2108	2	5.0193005
136	641	3	4.491724
136	936	4	4.77176
136	2800	5	4.099531
136	225	6	3.549115
136	372	7	4.3771267
136	1066	8	4.659029
136	3718	9	4.312316
136	1484	10	3.4233577
256	19	1	4.571046
256	369	2	5.179317
256	242	3	4.3619585
256	686	4	4.1808195
256	71	5	5.142625
256	2503	6	5.79265
256	874	7	4.3018856
256	1197	8	3.8265061
256	911	9	5.227667
256	196	10	4.1990657
803	152	1	4.0775166
803	213	2	4.134267
803	732	3	3.9503539
803	686	4	3.887211
803	55	5	3.4590118
803	225	6	3.0868134
803	372	7	3.9421325
803	1066	8	3.5631032
803	219	9	3.929899
803	221	10	3.188429
361	702	1	4.65868
361	1582	2	4.0902486
361	49	3	4.325791
361	944	4	3.9461102
361	1161	5	4.4643946
361	420	6	3.1959715
361	753	7	4.283322
361	1199	8	3.85767
361	798	9	4.0089273
361	141	10	3.8994234
610	372	1	5.196125
610	821	2	4.951178
610	196	3	4.8784046
610	320	4	5.167867
610	622	5	5.4557505
610	225	6	4.5956707
610	682	7	4.875189
610	1066	8	5.6149435
610	1484	9	4.8050165
610	631	10	4.7089815
488	53	1	4.1280336
488	721	2	3.6427054
488	1701	3	3.5959566
488	754	4	2.9564345
488	1926	5	4.9593906
488	2942	6	3.4149601
488	63	7	3.5337675
488	1197	8	3.6131241
488	1745	9	3.3562932
488	682	10	3.1513977
215	372	1	4.4202704
215	1531	2	3.7339473
215	631	3	3.8509195
215	439	4	3.7296982
215	1321	5	3.9446898
215	2503	6	3.4352665
215	216	7	3.5164945
215	200	8	3.479629
215	1794	9	4.102273
215	3718	10	3.5051184
104	485	1	4.5182443
104	821	2	5.2843475
104	82	3	4.296053
104	3275	4	3.6740065
104	1926	5	3.72103
104	2060	6	4.273585
104	515	7	4.090046
104	172	8	5.023184
104	3073	9	4.000841
104	911	10	3.739235
905	196	1	4.3073854
905	168	2	3.2916062
905	53	3	4.2632937
905	686	4	4.0460215
905	2060	5	4.7332087
905	430	6	3.185891
905	11	7	3.9095182
905	172	8	3.8131878
905	911	9	4.1325245
905	874	10	3.5985317
804	889	1	1.8264129
804	1788	2	2.321127
804	1137	3	2.5052211
804	1572	4	1.8198366
804	1658	5	2.5817025
804	1321	6	1.4594939
804	559	7	1.7395303
804	4200	8	1.169713
804	117	9	1.6485531
804	3138	10	1.7771667
261	53	1	4.6105113
261	231	2	4.509197
261	372	3	4.5731363
261	3929	4	4.224611
261	1926	5	3.9823914
261	225	6	4.467046
261	215	7	4.0461497
261	694	8	4.222905
261	278	9	4.024555
261	539	10	3.5505419
106	485	1	3.9446383
106	108	2	4.519038
106	3074	3	3.8078587
106	3929	4	4.6632533
106	1926	5	3.2302976
106	420	6	3.3484664
106	370	7	3.6048443
106	200	8	5.3780446
106	1701	9	3.5731137
106	1484	10	3.326251
686	372	1	5.8737087
686	24	2	5.2002735
686	216	3	5.6475363
686	686	4	3.5012336
686	1926	5	5.187042
686	2942	6	3.6809893
686	515	7	5.409398
686	3281	8	3.5438883
686	221	9	5.217363
686	732	10	5.1858134
321	706	1	4.596564
321	529	2	4.26404
321	806	3	4.2815638
321	439	4	4.3358064
321	2216	5	3.7223382
321	225	6	3.7670207
321	53	7	4.0417876
321	694	8	3.954628
321	372	9	4.0380154
321	156	10	3.465508
161	219	1	5.259923
161	431	2	4.555108
161	372	3	4.8145685
161	3929	4	4.2834806
161	55	5	3.8397326
161	420	6	3.6654186
161	278	7	4.62595
161	2166	8	2.385313
161	351	9	4.5672846
161	221	10	4.4629674
846	84	1	4.1807213
846	231	2	3.8804169
846	682	3	3.474555
846	1134	4	3.679223
846	72	5	3.4079242
846	2503	6	3.575643
846	278	7	3.4655004
846	1066	8	4.209467
846	1794	9	4.4652743
846	913	10	3.4642553
89	53	1	4.566018
89	821	2	5.3405685
89	485	3	4.3484325
89	3273	4	2.8519557
89	1926	5	4.2591734
89	420	6	3.2067306
89	200	7	6.4149013
89	515	8	4.2828007
89	370	9	4.0570374
89	539	10	4.073497
263	196	1	5.654093
263	213	2	4.3777423
263	372	3	5.187629
263	243	4	5.063657
263	1161	5	4.1881504
263	225	6	3.9263377
263	219	7	4.898826
263	694	8	3.36728
263	19	9	4.7478437
263	911	10	4.067221
72	485	1	4.226883
72	108	2	4.5344486
72	7	3	4.148482
72	28	4	3.8753252
72	1926	5	4.575254
72	2060	6	4.4516516
72	215	7	3.9399328
72	172	8	5.260641
72	221	9	4.858191
72	3074	10	3.8046098
271	11	1	3.333367
271	721	2	3.0107422
271	370	3	3.2878275
271	28	4	2.5192232
271	2060	5	3.9169178
271	430	6	2.942039
271	515	7	3.239758
271	172	8	3.256743
271	911	9	3.2793212
271	196	10	3.111491
735	139	1	4.3836484
735	2550	2	3.649583
735	216	3	3.764172
735	28	4	3.7322998
735	1161	5	3.8637826
735	2503	6	4.4983034
735	196	7	3.421966
735	1199	8	3.3279672
735	1794	9	4.6032352
735	49	10	3.2432714
501	73	1	4.0370293
501	218	2	4.989856
501	805	3	3.8494766
501	28	4	4.3140016
501	55	5	4.954361
501	225	6	3.3340728
501	914	7	3.8479643
501	1732	8	3.2349792
501	156	9	4.196725
501	219	10	3.796279
787	53	1	4.1288342
787	504	2	3.7286963
787	874	3	3.9816046
787	686	4	4.8898573
787	1926	5	4.4314895
787	82	6	3.782156
787	172	7	4.674573
787	539	8	4.2228823
787	1701	9	3.6450298
787	215	10	3.3914673
389	278	1	5.136258
389	108	2	4.6629
389	485	3	4.7914042
389	3275	4	3.492825
389	1926	5	3.763301
389	2060	6	4.616872
389	515	7	4.219127
389	172	8	4.925937
389	370	9	4.191983
389	911	10	4.035063
124	3251	1	4.4977303
124	231	2	4.510645
124	372	3	4.4105463
124	243	4	4.199168
124	4016	5	4.6246176
124	420	6	3.1053796
124	19	7	4.354959
124	2502	8	3.803853
124	161	9	4.2498693
124	1484	10	3.3633504
794	53	1	4.24375
794	46	2	4.288863
794	874	3	3.5019407
794	28	4	3.407549
794	2060	5	4.8361397
794	1926	6	3.84663
794	73	7	3.4821901
794	1197	8	3.0607142
794	1484	9	4.1023035
794	728	10	3.4041123
441	7	1	4.4326477
441	238	2	3.7483063
441	242	3	4.051102
441	1134	4	3.853527
441	1926	5	4.206874
441	3286	6	2.2910604
441	11	7	3.6970356
441	172	8	3.0328996
441	539	9	3.6244779
441	63	10	3.5729992
382	913	1	3.5329204
382	238	2	3.7129252
382	874	3	3.1634598
382	1134	4	2.3701296
382	2060	5	4.7873116
382	1926	6	3.4400907
382	1701	7	3.0272574
382	172	8	3.0279393
382	1484	9	3.4981863
382	1011	10	2.992549
721	1925	1	2.8910942
721	3352	2	3.4348998
721	152	3	2.855328
721	2760	4	2.3230338
721	1059	5	2.862824
721	167	6	3.4810045
721	706	7	2.8365383
721	694	8	1.8125389
721	391	9	2.9002798
721	333	10	2.7979364
408	370	1	4.0569725
408	431	2	4.048898
408	515	3	3.9890962
408	3275	4	3.5819573
408	1926	5	3.7673965
408	420	6	2.8735638
408	53	7	3.7440429
408	1197	8	2.6601477
408	911	9	3.9440315
408	3074	10	3.4444525
145	109	1	4.2434235
145	218	2	4.3430243
145	1594	3	4.1823597
145	495	4	3.7758408
145	55	5	3.9846697
145	1003	6	2.529726
145	152	7	4.1488705
145	1025	8	3.3731983
145	1794	9	4.8176546
145	4017	10	3.732336
416	219	1	3.946096
416	213	2	4.086197
416	311	3	3.9296656
416	439	4	3.1802735
416	30	5	3.5113926
416	935	6	2.229339
416	215	7	3.8369005
416	1066	8	3.688217
416	806	9	3.617127
416	1578	10	3.606609
179	485	1	3.9547584
179	821	2	4.955749
179	215	3	3.817479
179	686	4	4.3299875
179	2060	5	4.517063
179	55	6	3.2499487
179	843	7	3.7807987
179	1197	8	4.149653
179	539	9	4.75906
179	7	10	3.7736478
877	1139	1	4.6961083
877	821	2	3.272359
877	161	3	4.3810844
877	3929	4	4.440015
877	4016	5	4.3976736
877	2060	6	4.300289
877	19	7	4.147417
877	1066	8	4.046955
877	84	9	4.101273
877	911	10	3.1685412
24	215	1	4.757468
24	721	2	5.391475
24	1449	3	4.5792713
24	686	4	4.5405045
24	420	5	4.2545304
24	455	6	3.1838207
24	73	7	4.253436
24	1066	8	4.921746
24	333	9	4.200865
24	539	10	3.1708388
141	372	1	4.269829
141	821	2	3.5303426
141	196	3	4.168663
141	147	4	3.9593005
141	71	5	3.0593162
141	225	6	3.6354775
141	19	7	4.0438056
141	1066	8	4.2144794
141	0	9	3.6158066
141	911	10	3.457046
891	1578	1	3.9895191
891	218	2	3.440445
891	227	3	3.816827
891	439	4	2.7413695
891	55	5	4.3597026
891	1003	6	2.969434
891	631	7	3.7936845
891	694	8	3.026094
891	73	9	3.7633548
891	221	10	2.6460657
319	874	1	4.2074757
319	238	2	4.3941917
319	913	3	4.1814346
319	686	4	4.1703243
319	2060	5	5.6987963
319	1321	6	4.545836
319	7	7	4.131408
319	172	8	4.1545153
319	911	9	4.9976025
319	1011	10	3.9977067
3	1139	1	5.076508
3	548	2	3.152511
3	702	3	4.4016137
3	901	4	4.0760374
3	1161	5	4.5184107
3	2060	6	3.4942052
3	733	7	4.2495775
3	2502	8	4.482417
3	216	9	4.164365
3	1452	10	2.7920828
434	1449	1	5.3285685
434	821	2	5.3154335
434	515	3	5.0532036
434	439	4	5.1469226
434	622	5	4.778824
434	2503	6	4.2113867
434	311	7	5.000019
434	200	8	4.5865974
434	1484	9	5.173678
434	372	10	4.828493
125	370	1	4.197807
125	721	2	4.8346276
125	82	3	4.0968237
125	28	4	4.072399
125	430	5	4.6986384
125	420	6	3.1333306
125	3073	7	4.0333223
125	172	8	4.9133606
125	911	9	4.4895043
125	3072	10	4.0125017
391	1594	1	3.1171718
391	1171	2	3.0171816
391	628	3	3.0534701
391	439	4	3.34447
391	4016	5	3.227009
391	590	6	3.6446972
391	1985	7	3.0498705
391	1732	8	2.295492
391	1794	9	3.6558635
391	152	10	2.973934
92	84	1	5.3026476
92	231	2	5.177762
92	372	3	5.104539
92	3929	4	5.139245
92	72	5	4.921132
92	2060	6	4.868083
92	227	7	4.8993673
92	172	8	3.5330212
92	219	9	4.8300743
92	221	10	3.5642924
164	152	1	4.7269883
164	821	2	3.5486112
164	84	3	4.3619576
164	28	4	4.251198
164	622	5	4.34104
164	2060	6	4.5123954
164	372	7	4.3053126
164	2502	8	3.5889893
164	161	9	4.2548747
164	911	10	3.3783257
670	791	1	3.7629085
670	108	2	3.5152159
670	2217	3	3.65179
670	1014	4	2.4915776
670	1149	5	3.4946036
670	935	6	2.6483922
670	1359	7	3.2693365
670	1732	8	3.8865578
670	631	9	3.2577028
670	1794	10	3.0486295
137	372	1	4.056405
137	488	2	3.23677
137	485	3	3.7928257
137	495	4	3.5686214
137	71	5	2.7514133
137	3286	6	2.6370397
137	631	7	3.6102543
137	3281	8	2.4690945
137	732	9	3.5924883
137	1745	10	3.157394
220	53	1	4.276902
220	201	2	5.1098003
220	1701	3	4.1221576
220	28	4	3.3982854
220	1926	5	4.1492157
220	2060	6	4.7237215
220	3074	7	4.0298715
220	1197	8	3.2311804
220	911	9	4.458289
220	3075	10	3.9091809
309	216	1	3.8853445
309	168	2	3.7086139
309	456	3	3.6818962
309	28	4	3.4938807
309	1926	5	4.000948
309	1315	6	4.469222
309	672	7	3.6798391
309	599	8	3.606251
309	391	9	3.6797574
309	4017	10	3.6585903
914	311	1	3.6755178
914	213	2	3.727401
914	351	3	3.6371508
914	686	4	2.927929
914	55	5	3.1561122
914	590	6	3.3718338
914	219	7	3.5507345
914	694	8	2.6224487
914	641	9	3.5402725
914	156	10	2.8321352
94	370	1	4.069362
94	108	2	4.1202097
94	515	3	3.7820945
94	3275	4	3.13023
94	1321	5	3.3489661
94	590	6	1.9611986
94	1701	7	3.2293715
94	172	8	4.287347
94	911	9	3.768692
94	874	10	3.1025968
707	19	1	4.751396
707	238	2	4.3657465
707	242	3	4.657666
707	686	4	4.290244
707	2503	5	6.234842
707	1926	6	5.109476
707	913	7	4.4388876
707	1197	8	3.934254
707	539	9	4.65238
707	196	10	4.4312167
348	139	1	4.556766
348	1526	2	4.851841
348	717	3	4.4399443
348	3929	4	3.8406262
348	1161	5	3.832152
348	2503	6	4.4121084
348	3251	7	4.30084
348	2502	8	3.6899924
348	271	9	3.9256933
348	1484	10	2.7276483
129	351	1	4.2219515
129	1526	2	4.733385
129	152	3	3.8855743
129	243	4	3.5955775
129	4016	5	4.6429157
129	2060	6	3.2801652
129	654	7	3.7365623
129	2502	8	3.6889763
129	258	9	3.6750088
129	3137	10	2.1420107
7	2449	1	4.044466
7	2044	2	3.4262567
7	945	3	3.7091613
7	28	4	3.2477465
7	1863	5	2.837696
7	2503	6	3.3950193
7	579	7	3.7013178
7	1199	8	3.7403617
7	735	9	3.6260545
7	580	10	3.5594757
160	732	1	4.2819076
160	24	2	4.2020707
160	0	3	4.2746415
160	495	4	4.273494
160	71	5	3.8961024
160	2503	6	4.607545
160	370	7	4.001656
160	694	8	4.254109
160	221	9	4.3513865
160	515	10	3.8126738
248	139	1	4.6642284
248	821	2	3.975966
248	501	3	4.651276
248	296	4	5.6208344
248	2800	5	4.6540685
248	225	6	3.6834354
248	372	7	4.614045
248	1199	8	3.3927283
248	1139	9	4.4649982
248	911	10	3.7557197
247	874	1	4.0766096
247	721	2	3.8139715
247	196	3	4.0250735
247	28	4	2.8219895
247	1926	5	4.667375
247	2942	6	3.099638
247	53	7	3.754366
247	172	8	3.788709
247	1484	9	4.726346
247	1011	10	3.528565
14	1139	1	4.216026
14	1526	2	5.109018
14	161	3	3.9417176
14	901	4	3.8286576
14	4016	5	3.701271
14	2060	6	3.068274
14	839	7	3.865705
14	2502	8	4.1549444
14	391	9	4.1237364
14	351	10	3.6346672
354	139	1	3.941337
354	1761	2	3.45952
354	372	3	3.9185228
354	495	4	3.0137506
354	71	5	3.2610269
354	225	6	3.2645907
354	948	7	3.8192675
354	694	8	2.6162689
354	219	9	3.802897
354	1484	10	3.0275807
802	2101	1	4.527134
802	516	2	3.2035787
802	1503	3	3.7933211
802	686	4	2.8562467
802	2856	5	2.4280162
802	1261	6	2.5352318
802	510	7	3.7830486
802	175	8	2.7230945
802	905	9	3.246766
802	1621	10	2.2267864
182	641	1	4.579939
182	860	2	5.015226
182	3251	3	4.419139
182	439	4	4.3852844
182	2800	5	4.905593
182	2503	6	3.3575554
182	2125	7	4.3920736
182	47	8	3.7681258
182	479	9	4.330489
182	1794	10	3.774987
592	73	1	3.799293
592	218	2	4.500029
592	680	3	3.7764058
592	320	4	3.322216
592	1149	5	3.517715
592	1036	6	4.131768
592	1503	7	3.7659268
592	624	8	2.7271705
592	571	9	3.743537
592	43	10	3.6662374
769	791	1	4.661827
769	943	2	3.2593086
769	1148	3	4.4393663
769	28	4	3.2094822
769	1149	5	4.498947
769	935	6	3.3616014
769	1087	7	4.2917395
769	3041	8	3.5466075
769	920	9	4.2159348
769	1250	10	3.9885147
32	53	1	5.0174503
32	185	2	4.692333
32	370	3	4.856819
32	686	4	4.732357
32	1321	5	4.243124
32	420	6	2.7860446
32	515	7	4.756234
32	172	8	4.9863405
32	539	9	5.0731306
32	7	10	4.411256
546	706	1	4.2812576
546	3795	2	2.8297753
546	215	3	3.527191
546	439	4	3.0872178
546	2216	5	3.1812048
546	225	6	2.7479339
546	806	7	3.4713788
546	694	8	2.6816175
546	732	9	3.3682902
546	221	10	2.3070607
277	3718	1	4.1074996
277	821	2	4.251648
277	372	3	4.0736117
277	320	4	4.406375
277	622	5	4.3704557
277	2503	6	4.3986425
277	216	7	4.027666
277	200	8	4.8620915
277	539	9	4.728201
277	311	10	3.9778214
552	3251	1	5.123521
552	1697	2	3.7938104
552	717	3	4.8209057
552	901	4	4.5972266
552	4016	5	4.7270775
552	420	6	3.3606243
552	271	7	4.3284636
552	2502	8	4.101494
552	49	9	4.3246026
552	911	10	2.3774438
11	196	1	5.1429253
11	238	2	4.917704
11	242	3	4.9464636
11	28	4	3.5638273
11	1321	5	4.655454
11	2942	6	2.785649
11	11	7	4.70806
11	1197	8	4.424488
11	221	9	5.5692425
11	95	10	4.1720276
310	372	1	5.186981
310	821	2	5.564494
310	311	3	5.1380215
310	495	4	3.816176
310	72	5	5.509282
310	2503	6	4.756528
310	515	7	4.9186287
310	694	8	4.5278106
