user_id	item_id	rank	score
395	238	2	4.186942
395	515	3	4.4617953
395	686	4	4.386195
395	55	5	4.0598936
395	114	6	2.2137794
395	913	7	4.287559
395	1353	8	4.0417967
395	1833	9	4.191094
395	1281	10	3.1165853
654	551	1	4.4241486
654	46	2	3.98365
654	63	3	4.05499
654	1134	4	4.3441916
654	55	5	4.6174197
654	935	6	4.44096
654	29	7	4.015542
654	1732	8	4.09696
654	728	9	3.8434343
654	156	10	2.9799495
579	1833	1	4.5586414
579	1919	2	3.6374297
579	515	3	4.3052096
579	635	4	4.253954
579	1321	5	3.8814435
579	3286	6	4.3419995
579	3072	7	4.251356
579	363	8	4.3977137
579	913	9	4.161271
579	1281	10	3.5722866
39	311	1	3.855816
39	369	2	3.01759
39	3085	3	3.6409693
39	376	4	4.178134
39	430	5	3.7071586
39	3286	6	2.7379012
39	1742	7	3.4350767
39	363	8	3.7529502
39	543	9	3.2852366
39	1602	10	2.6890275
824	1091	1	3.780664
824	1341	2	3.865725
824	1701	3	2.9818702
824	3929	4	3.354829
824	4016	5	3.690671
824	3313	6	2.779328
824	1199	7	2.32858
824	905	8	2.7466633
824	1602	9	2.6969907
824	485	10	2.7425942
268	3075	1	5.080723
268	431	2	5.0786967
268	1925	3	4.1552362
268	3273	4	3.708003
268	70	5	5.2827682
268	3220	6	3.6675737
268	333	7	4.0901237
268	2502	8	2.5523899
268	1368	9	3.660043
268	1452	10	3.5863853
472	492	1	5.0264316
472	2110	2	4.255448
472	3075	3	4.74392
472	3273	4	3.3656297
472	114	5	4.6601048
472	58	6	3.4277065
472	333	7	3.8179379
472	363	8	2.0693223
472	156	9	4.243932
472	1925	10	3.557331
775	1701	1	3.6610978
775	46	2	3.4057076
775	728	3	3.5840828
775	754	4	2.5029428
775	58	5	2.2303567
775	114	6	2.6517706
775	551	7	3.4698296
775	363	8	1.9112717
775	1281	9	4.175168
775	1925	10	3.2637737
608	1466	1	4.3355913
608	3781	2	3.427791
608	63	3	4.277435
608	1134	4	4.1162825
608	387	5	3.5126503
608	1003	6	2.8018513
608	806	7	4.041218
608	1595	8	2.1740603
608	1602	9	4.3757277
608	1359	10	3.6703563
233	50	1	3.5745034
233	1341	2	3.286886
233	1693	3	3.30728
233	2135	4	2.7995796
233	1036	5	3.0429711
233	387	6	2.234806
233	454	7	3.164376
233	1025	8	2.9342766
233	1023	9	3.0481758
233	1302	10	3.021258
920	641	1	4.832063
920	201	2	5.2568927
920	3074	3	4.465349
920	147	4	4.457263
920	58	5	3.2924135
920	114	6	3.7291827
920	3075	7	4.1158
920	363	8	1.8307512
920	333	9	3.743844
920	1452	10	2.5493503
523	311	1	4.6316695
523	369	2	3.950844
523	1449	3	4.213342
523	320	4	5.3116236
523	430	5	4.5729284
523	3286	6	3.4299235
523	197	7	3.7735672
523	172	8	4.8090234
523	1745	9	4.856251
523	11	10	3.6859956
237	333	1	4.3264256
237	597	2	3.3641472
237	1925	3	4.3243656
237	936	4	3.3182178
237	4016	5	4.3353405
237	114	6	4.407096
237	210	7	4.1416216
237	363	8	2.412704
237	156	9	4.790564
237	1368	10	3.8412619
328	143	1	4.8177967
328	369	2	4.2134113
328	1449	3	4.3578167
328	376	4	4.052848
328	430	5	4.426397
328	3286	6	3.5853698
328	3072	7	4.2098556
328	363	8	4.0403595
328	11	9	3.8766794
328	1602	10	3.7967358
424	706	1	3.478108
424	1341	2	3.655773
424	806	3	3.16991
424	2135	4	2.5590262
424	2216	5	3.0576518
424	1036	6	3.4271934
424	456	7	2.8805838
424	624	8	2.0095859
424	1281	9	4.0295095
424	454	10	2.87671
60	551	1	5.0816693
60	201	2	5.5285616
60	492	3	5.032863
60	754	4	3.88415
60	70	5	5.327038
60	3220	6	3.4575355
60	3075	7	4.999332
60	2502	8	2.479844
60	1466	9	4.9052
60	1303	10	2.300082
598	485	1	4.7059684
598	108	2	4.789568
598	3074	3	4.6769495
598	1134	4	4.5326576
598	70	5	4.020489
598	114	6	3.3194928
598	82	7	4.662059
598	3281	8	4.670947
598	215	9	4.568587
598	156	10	3.079862
306	80	1	3.9129958
306	231	2	4.5020823
306	351	3	3.8223403
306	635	4	3.7019544
306	1926	5	4.0714855
306	3286	6	4.063308
306	1831	7	3.6768055
306	624	8	3.9313364
306	1602	9	3.7105303
306	728	10	3.59216
842	551	1	3.2348187
842	597	2	3.244594
842	1011	3	3.2209144
842	754	4	2.0444927
842	1161	5	3.3468518
842	114	6	2.6004467
842	920	7	3.2187128
842	2502	8	2.0118937
842	1281	9	3.2975473
842	728	10	3.0718906
136	702	1	5.6422105
136	1697	2	5.665513
136	1115	3	4.8343573
136	1277	4	4.087535
136	1863	5	5.093765
136	114	6	2.4003267
136	311	7	4.743851
136	1457	8	4.3288603
136	1833	9	4.6930666
136	1281	10	3.0000625
256	492	1	4.350793
256	2110	2	4.3773937
256	210	3	4.0169363
256	754	4	3.6878579
256	70	5	4.258517
256	3220	6	4.0011435
256	672	7	3.849768
256	363	8	2.9234035
256	3075	9	3.6963623
256	1452	10	3.4059246
803	63	1	4.588288
803	2110	2	3.75717
803	682	3	4.460561
803	1134	4	5.048667
803	1983	5	4.4648933
803	114	6	2.8589149
803	641	7	4.200574
803	1199	8	4.1434436
803	1602	9	5.092931
803	1466	10	3.8186755
361	11	1	3.8885808
361	2576	2	2.9840631
361	515	3	3.5371356
361	376	4	3.963965
361	1126	5	3.2608845
361	3286	6	3.6833558
361	3096	7	3.355373
361	363	8	4.2957664
361	919	9	5.1328416
361	3073	10	3.0827065
610	3251	1	4.827028
610	1697	2	4.645975
610	3073	3	4.6352153
610	686	4	4.7573004
610	4016	5	5.7644143
610	114	6	3.1070354
610	161	7	4.4622946
610	1353	8	4.5780725
610	798	9	4.423857
610	1281	10	4.2696233
488	1925	1	3.0739193
488	1531	2	2.9092033
488	791	3	3.0341473
488	1133	4	2.875945
488	114	5	4.34568
488	4016	6	2.8763175
488	788	7	2.999434
488	2166	8	1.9084935
488	514	9	2.8941975
488	1452	10	2.5633206
215	551	1	4.2202725
215	46	2	4.2199755
215	82	3	4.034546
215	3275	4	3.4988751
215	935	5	4.302955
215	70	6	3.3450446
215	3072	7	4.02483
215	3073	8	3.7723002
215	1302	9	4.2674885
215	43	10	4.6119566
104	1368	1	4.304293
104	2110	2	4.1738358
104	1925	3	4.2943573
104	3273	4	4.2350254
104	58	5	4.0895386
104	114	6	3.8062003
104	1023	7	3.7330413
104	1025	8	2.5474381
104	1302	9	4.3646774
104	791	10	3.668372
905	73	1	4.1435986
905	597	2	3.2234044
905	3075	3	3.5543137
905	754	4	2.94446
905	114	5	2.8835516
905	210	6	3.2349017
905	363	7	2.3621871
905	77	8	2.7281747
905	1452	9	2.8599987
905	4029	10	3.216034
804	196	1	4.1505666
804	821	2	4.101449
804	216	3	3.9806645
804	243	4	3.8266857
804	430	5	3.7417154
804	2503	6	4.047607
804	3718	7	3.8953624
804	47	8	4.01802
804	1794	9	4.4635906
804	732	10	3.856447
261	641	1	4.797371
261	2110	2	3.8899016
261	1466	3	4.6735744
261	1134	4	5.237576
261	1036	5	4.141728
261	4016	6	3.1442747
261	479	7	4.2049227
261	1199	8	4.3075547
261	1281	9	4.7333593
261	1693	10	4.060014
106	1466	1	4.550817
106	1058	2	3.6238668
106	50	3	3.6210809
106	754	4	4.0047207
106	2216	5	3.3445497
106	114	6	3.0678694
106	706	7	3.409454
106	1025	8	3.6406636
106	1281	9	4.8401055
106	806	10	3.339618
686	3073	1	5.6917634
686	46	2	4.926628
686	641	3	5.601197
686	754	4	3.7445343
686	70	5	4.5103455
686	1666	6	2.4337664
686	82	7	5.1966267
686	2502	8	2.4239774
686	1466	9	5.09269
686	156	10	3.5572672
321	29	1	4.669096
321	504	2	4.324211
321	63	3	4.443022
321	1134	4	4.2417088
321	3286	5	5.215539
321	1983	6	3.9089293
321	1011	7	4.415327
321	1199	8	3.4682584
321	874	9	4.3614664
321	1281	10	3.8583272
161	551	1	5.2792797
161	185	2	5.7351394
161	29	3	5.2282014
161	1134	4	5.0161657
161	620	5	5.194422
161	114	6	3.1965048
161	1011	7	5.1548915
161	144	8	3.213001
161	1602	9	5.13177
161	728	10	4.960896
846	641	1	4.686127
846	2110	2	4.45102
846	485	3	4.2193027
846	635	4	4.5472207
846	935	5	5.249181
846	4016	6	3.897473
846	63	7	3.972807
846	3281	8	4.4515414
846	7	9	3.892077
846	1452	10	3.5017323
89	920	1	3.7347333
89	2110	2	3.8680215
89	1693	3	3.4940414
89	2135	4	2.4448218
89	1983	5	4.7762966
89	1036	6	3.4076138
89	1578	7	3.4211476
89	1025	8	2.8672693
89	156	9	5.037057
89	680	10	2.97291
263	3073	1	5.016785
263	1697	2	4.782425
263	370	3	4.7278237
263	635	4	5.2330437
263	1863	5	4.0852423
263	114	6	3.3123531
263	7	7	4.605814
263	363	8	4.0303407
263	242	9	4.604744
263	919	10	3.2122316
72	551	1	4.6712675
72	504	2	3.4531226
72	1925	3	4.1193523
72	754	4	3.3788366
72	70	5	4.7965245
72	114	6	3.258751
72	1466	7	3.9932914
72	363	8	2.8916004
72	156	9	4.161832
72	333	10	3.8673244
271	3075	1	3.9829648
271	1058	2	3.2514973
271	492	3	3.8289938
271	3273	4	3.1112907
271	70	5	4.3699393
271	114	6	3.0500178
271	210	7	2.9923341
271	1732	8	3.9344015
271	156	9	3.125651
271	1925	10	2.8871107
735	311	1	3.6654768
735	1919	2	3.9738
735	1449	3	3.423289
735	165	4	3.4207966
735	430	5	3.2000084
735	3286	6	2.8673308
735	197	7	3.0067258
735	363	8	2.653481
735	1745	9	4.217276
735	2032	10	3.004768
501	187	1	4.3312902
501	46	2	4.1455946
501	1091	3	4.220196
501	1014	4	3.413263
501	620	5	3.8080487
501	3286	6	3.9735768
501	1148	7	4.0560265
501	3281	8	3.2562702
501	551	9	4.035876
501	1621	10	3.5387688
787	1368	1	3.9909484
787	1341	2	3.0887349
787	791	3	3.4694076
787	3273	4	4.022012
787	58	5	3.8686578
787	3220	6	2.890214
787	1693	7	2.9204903
787	1025	8	2.3245733
787	1578	9	2.908409
787	1303	10	2.3161728
389	479	1	4.885255
389	2110	2	4.0019236
389	333	3	4.1584167
389	754	4	4.205505
389	58	5	3.9272501
389	114	6	3.86418
389	1368	7	4.0994883
389	1025	8	2.5601013
389	156	9	4.6808276
389	1925	10	3.8948684
124	702	1	5.393669
124	721	2	4.681338
124	913	3	5.050212
124	635	4	4.9752283
124	1863	5	5.265413
124	114	6	3.170247
124	1115	7	4.862276
124	1353	8	4.616687
124	3073	9	4.749954
124	919	10	4.194621
794	210	1	3.847767
794	848	2	3.8038168
794	139	3	3.5891342
794	147	4	4.5429964
794	1983	5	5.4138412
794	1036	6	3.5606418
794	672	7	3.4022784
794	1025	8	3.0353198
794	1302	9	3.7336566
794	456	10	3.1475928
441	3075	1	4.1911254
441	431	2	3.9929132
441	456	3	3.401461
441	754	4	3.8310747
441	70	5	4.5102243
441	1162	6	3.0324347
441	2502	7	2.35953
441	139	8	3.0251002
441	156	9	3.4353433
441	4029	10	3.2211947
382	333	1	3.0678678
382	848	2	3.781087
382	1368	3	2.7848911
382	3273	4	3.0625558
382	114	5	4.147397
382	58	6	2.901187
382	672	7	2.7077441
382	14	8	1.7973934
382	156	9	3.6223328
382	1263	10	2.6912584
721	485	1	3.6097982
721	108	2	4.483466
721	1701	3	3.593756
721	1134	4	3.0922027
721	70	5	4.09085
721	2942	6	3.9894369
721	843	7	3.3508804
721	1199	8	2.7292295
721	1745	9	4.147954
721	29	10	3.3099446
408	479	1	3.6873229
408	2110	2	3.0462775
408	50	3	3.159738
408	147	4	3.1543055
408	114	5	3.1511798
408	387	6	2.486566
408	680	7	3.1336362
408	1595	8	1.948953
408	1281	9	4.454942
408	1023	10	3.0102355
145	1449	1	4.266446
145	108	2	4.6603727
145	485	3	3.8665905
145	686	4	4.67663
145	70	5	4.2265954
145	3286	6	3.6675322
145	515	7	3.8541362
145	624	8	3.407939
145	370	9	3.7992194
145	1602	10	3.5223913
416	1466	1	3.8055365
416	1171	2	3.0286798
416	454	3	3.5478058
416	754	4	3.4273844
416	1983	5	3.33564
416	114	6	2.290631
416	641	7	3.5461495
416	1199	8	3.1136324
416	1281	9	3.6268716
416	680	10	3.4980834
179	1368	1	3.875543
179	529	2	4.2913465
179	1023	3	3.1276517
179	754	4	4.059575
179	1161	5	3.7916489
179	114	6	4.167305
179	77	7	3.030368
179	363	8	2.6759286
179	156	9	4.5415707
179	109	10	3.0299602
877	1833	1	4.6170745
877	108	2	3.4539325
877	1410	3	4.4997287
877	635	4	4.2523336
877	55	5	3.8537152
877	3286	6	4.4033265
877	515	7	4.4018784
877	363	8	4.2439604
877	919	9	4.2863126
877	913	10	4.233541
24	551	1	4.733472
24	185	2	5.3525305
24	1693	3	4.0756855
24	1134	4	4.7107735
24	4016	5	3.2491872
24	1036	6	3.6802883
24	791	7	4.049971
24	1199	8	3.940354
24	1281	9	4.219438
24	1466	10	4.043529
141	3073	1	5.0373216
141	185	2	4.2484426
141	913	3	4.512109
141	686	4	4.62836
141	70	5	3.5050163
141	3220	6	2.7651496
141	485	7	4.416551
141	1353	8	4.601715
141	95	9	4.2753077
141	1302	10	2.7750163
891	1701	1	4.7802486
891	185	2	4.254197
891	1449	3	3.9134889
891	754	4	3.1447217
891	1926	5	3.6226397
891	3392	6	2.3788319
891	728	7	3.9011798
891	3281	8	3.5866296
891	913	9	3.800955
891	1602	10	3.416261
319	333	1	3.812016
319	529	2	3.7701035
319	1925	3	3.4888108
319	3273	4	3.6513157
319	58	5	3.202291
319	114	6	3.5240936
319	1368	7	3.3053606
319	363	8	1.9494498
319	456	9	2.8329287
319	1303	10	2.7627943
3	258	1	4.538998
3	369	2	3.09149
3	1410	3	4.3415337
3	376	4	4.7046113
3	1126	5	3.9696915
3	3286	6	2.9286118
3	311	7	4.2326975
3	363	8	4.3195972
3	19	9	4.1736736
3	1602	10	3.527461
434	3072	1	5.4781466
434	108	2	5.140308
434	479	3	5.348726
434	147	4	4.9540253
434	935	5	5.8946877
434	70	6	3.7654088
434	11	7	5.3486395
434	1732	8	4.1664762
434	1281	9	6.0886827
434	641	10	5.177826
125	456	1	4.330634
125	2110	2	5.4118958
125	139	3	3.9715726
125	936	4	3.6701396
125	4016	5	4.464036
125	3220	6	3.76406
125	77	7	3.7131124
125	2502	8	3.064105
125	1302	9	4.566763
125	1925	10	3.6922488
391	920	1	3.9058516
391	821	2	3.4922252
391	1449	3	3.2939363
391	936	4	3.0417528
391	70	5	3.5617063
391	1867	6	3.2120023
391	1388	7	3.2911198
391	624	8	2.5421262
391	515	9	2.8656259
391	1452	10	2.320763
92	3074	1	5.0621157
92	238	2	5.329742
92	82	3	5.0221076
92	1134	4	5.213301
92	55	5	5.480466
92	114	6	3.5003338
92	215	7	4.817006
92	1732	8	4.390423
92	73	9	4.726926
92	1281	10	4.692955
164	2390	1	4.32397
164	548	2	3.7357373
164	886	3	3.724807
164	376	4	4.1116705
164	430	5	4.1793103
164	3286	6	3.3010602
164	3096	7	3.5482697
164	363	8	4.1636376
164	1602	9	3.565362
164	11	10	3.530662
670	2656	1	4.178515
670	213	2	3.8120296
670	1701	3	3.7288485
670	635	4	2.4305193
670	1321	5	3.8406467
670	2942	6	3.2101135
670	370	7	3.5232058
670	1197	8	3.2293303
670	485	9	3.4130201
670	1745	10	2.5812347
137	551	1	4.1761923
137	46	2	4.092753
137	73	3	4.132632
137	3275	4	3.587315
137	70	5	4.01428
137	3220	6	3.167606
137	82	7	4.0682116
137	1199	8	3.8458562
137	1302	9	3.952539
137	3073	10	3.8790832
220	479	1	4.4535146
220	848	2	4.2142367
220	454	3	3.5325792
220	147	4	3.7570648
220	4016	5	3.0703192
220	1036	6	3.736494
220	806	7	3.377157
220	144	8	2.5759428
220	993	9	3.1174119
220	1303	10	1.9020172
309	1449	1	4.2338524
309	821	2	4.6989746
309	62	3	4.025812
309	495	4	3.9069057
309	430	5	4.3414407
309	590	6	4.4247794
309	11	7	4.0149727
309	1353	8	3.5474646
309	1452	9	3.8304462
309	913	10	3.845012
914	1466	1	3.581105
914	848	2	2.950113
914	791	3	2.8476133
914	147	4	3.6837153
914	4016	5	2.4735374
914	114	6	2.8979304
914	920	7	2.6980915
914	1025	8	1.9345493
914	1302	9	3.2046113
914	210	10	2.6435072
94	1466	1	4.371748
94	46	2	5.0225763
94	1925	3	3.7890491
94	3273	4	3.5393615
94	2800	5	2.446943
94	3220	6	3.0002615
94	1368	7	3.6024613
94	2502	8	2.0891037
94	156	9	4.2548265
94	139	10	3.1486537
707	3075	1	4.7725973
707	431	2	4.8485947
707	333	3	3.8765535
707	754	4	3.8928914
707	58	5	3.3087091
707	114	6	3.789678
707	1925	7	3.548551
707	1025	8	1.8828597
707	1368	9	3.3659296
707	1452	10	2.5154297
348	258	1	4.364362
348	821	2	4.956609
348	19	3	4.2199354
348	165	4	4.04688
348	430	5	3.607462
348	3286	6	2.936763
348	0	7	4.1306667
348	363	8	4.079578
348	1410	9	3.8012788
348	1602	10	3.5221603
129	278	1	3.7953162
129	369	2	4.227204
129	913	3	3.5472531
129	1277	4	4.0958667
129	430	5	4.7175355
129	114	6	2.335688
129	3074	7	3.0433657
129	363	8	3.9668572
129	1745	9	5.1503506
129	732	10	3.0238287
7	589	1	3.5422966
7	231	2	4.011485
7	1851	3	3.338379
7	383	4	4.094139
7	111	5	2.648001
7	590	6	2.6274097
7	152	7	3.2871914
7	16	8	3.1832128
7	1362	9	3.8340597
7	1332	10	3.2086663
160	641	1	5.2054076
160	46	2	4.941978
160	82	3	4.881963
160	3275	4	4.4637003
160	70	5	4.5032654
160	114	6	4.2572937
160	551	7	4.835223
160	1732	8	4.7751403
160	1466	9	4.7994757
160	1302	10	4.414242
248	717	1	5.221291
248	1582	2	4.0365534
248	798	3	5.1669083
248	944	4	4.624654
248	1863	5	4.94806
248	114	6	2.9142733
248	702	7	4.963731
248	3281	8	4.23899
248	3090	9	4.525587
248	919	10	3.7866879
247	1925	1	3.666224
247	1058	2	3.2541206
247	1368	3	3.5484939
247	3273	4	3.7745423
247	58	5	3.4504254
247	3220	6	3.2889543
247	1023	7	3.2713246
247	1025	8	2.1322408
247	156	9	4.380863
247	791	10	3.2163663
14	258	1	4.691386
14	1919	2	4.90166
14	1410	3	4.4241734
14	376	4	4.7546644
14	1343	5	4.106368
14	590	6	4.356682
14	0	7	4.3037667
14	363	8	4.8715444
14	1745	9	4.3039503
14	311	10	4.168886
354	702	1	4.454227
354	238	2	3.78087
354	717	3	4.300367
354	1277	4	2.8286166
354	70	5	2.6390157
354	114	6	2.2572355
354	798	7	4.1885476
354	3281	8	3.6334968
354	654	9	4.0262213
354	1281	10	3.2509613
802	3506	1	3.5559223
802	1075	2	3.5991044
802	1159	3	3.3213866
802	205	4	2.3088963
802	995	5	2.8392682
802	3995	6	2.3684535
802	2512	7	3.1400003
802	1595	8	3.3792424
802	7	9	3.0443668
802	3416	10	2.1556144
182	227	1	4.6724296
182	1761	2	4.8779945
182	258	3	4.6516037
182	320	4	4.568881
182	72	5	4.9625044
182	590	6	4.1973925
182	19	7	4.4945993
182	694	8	5.037532
182	0	9	4.151698
182	1602	10	3.379625
592	1701	1	4.6668186
592	46	2	4.216976
592	551	3	4.28851
592	1014	4	3.4996257
592	1321	5	4.5926642
592	3392	6	2.5186677
592	843	7	3.9975224
592	3281	8	3.4518516
592	913	9	3.7942553
592	1602	10	3.6604228
769	448	1	3.9058714
769	1341	2	4.385808
769	353	3	3.6358294
769	439	4	3.2565873
769	387	5	2.8351154
769	27	6	3.4183364
769	1504	7	3.496808
769	694	8	3.612636
769	2656	9	3.4906645
769	539	10	2.7001302
32	551	1	5.4583807
32	529	2	4.3744364
32	1466	3	5.0807076
32	754	4	4.0024858
32	1161	5	4.1445875
32	3220	6	3.6920304
32	456	7	4.110629
32	2502	8	2.7187061
32	156	9	4.523415
32	1925	10	4.100254
546	1701	1	5.058206
546	185	2	5.0418825
546	29	3	4.6927967
546	635	4	4.7416954
546	1983	5	3.7854686
546	114	6	2.706133
546	551	7	4.503932
546	3281	8	4.5701323
546	913	9	4.4732876
546	1281	10	3.9395561
277	3072	1	4.3245115
277	2110	2	4.389251
277	728	3	4.273835
277	635	4	4.711215
277	55	5	4.220876
277	95	6	4.2633443
277	1353	7	4.779818
277	77	8	3.9630883
277	1452	9	3.7926738
277	43	10	5.1277294
552	631	1	4.720539
552	721	2	4.14326
552	515	3	4.47547
552	686	4	4.2533216
552	430	5	5.7102156
552	3286	6	4.5862303
552	1410	7	4.3392715
552	1353	8	4.0618715
552	913	9	4.29397
552	919	10	4.047223
11	492	1	4.2468367
11	431	2	3.8929052
11	456	3	3.9856
11	754	4	3.654847
