user_id	item_id	rank	score
112	3307	6	3.1067421
112	914	7	2.8466828
112	1926	8	2.8192449
112	1511	9	2.760241
112	530	10	2.7447257
113	304	1	4.0288405
113	2449	2	3.8121376
113	732	3	3.6293974
113	149	4	3.4944751
113	391	5	3.4355216
113	627	6	3.378084
113	1526	7	3.3319018
113	4016	8	3.2876842
113	185	9	3.266165
113	1689	10	3.254067
115	185	1	4.4677258
115	1701	2	4.3873086
115	823	3	4.0541825
115	515	4	4.0466957
115	920	5	3.8510628
115	201	6	3.7744732
115	913	7	3.7453992
115	1411	8	3.62224
115	982	9	3.5538816
115	1313	10	3.5480394
116	1983	1	4.694151
116	389	2	4.0763226
116	3307	3	3.70545
116	2125	4	3.544383
116	3251	5	3.5427651
116	985	6	3.5178614
116	3795	7	3.480704
116	914	8	3.4300175
116	1511	9	3.1237555
116	2217	10	3.117559
117	1341	1	3.9933956
117	3781	2	3.8423088
117	58	3	3.8337536
117	936	4	3.7991643
117	672	5	3.7646768
117	1066	6	3.668633
117	4029	7	3.4989617
117	109	8	3.4988563
117	3456	9	3.4409018
117	770	10	3.399249
118	80	1	4.03407
118	389	2	3.8656363
118	322	3	3.7245128
118	45	4	3.6255817
118	993	5	3.521278
118	985	6	3.3699484
118	3251	7	3.3329053
118	2125	8	3.2522523
118	3307	9	3.0525885
118	1263	10	2.8186808
119	843	1	3.135767
119	1090	2	2.9961205
119	196	3	2.988582
119	1893	4	2.9593887
119	44	5	2.895378
119	1042	6	2.8888378
119	1672	7	2.796515
119	2323	8	2.7752326
119	641	9	2.704475
119	479	10	2.6431966
120	44	1	4.792798
120	80	2	4.636239
120	41	3	4.092581
120	45	4	4.083189
120	993	5	3.9244041
120	2125	6	3.6387029
120	3251	7	3.6206236
120	985	8	3.5977404
120	3795	9	3.3439274
120	3307	10	3.2816968
121	369	1	4.7489643
121	485	2	4.596746
121	73	3	4.4905024
121	82	4	4.408698
121	213	5	4.3114905
121	1411	6	3.9925032
121	24	7	3.9784708
121	580	8	3.9413223
121	732	9	3.691817
121	391	10	3.6417227
123	4021	1	3.451072
123	1341	2	3.3876052
123	3781	3	3.3607292
123	1112	4	3.3046947
123	1359	5	3.1810694
123	44	6	3.1527138
123	993	7	3.0111034
123	1672	8	2.9768057
123	353	9	2.9656205
123	172	10	2.7933102
124	185	1	4.80462
124	1701	2	4.776039
124	1868	3	4.686196
124	1697	4	4.4522896
