user_id	item_id	rank	score
43	639	10	0.1231595
44	49	1	0.19623634
44	315	2	0.1892974
44	56	3	0.17870438
44	633	4	0.14885128
44	987	5	0.1467239
44	120	6	0.14233911
44	98	7	0.1335544
44	154	8	0.13167347
44	59	9	0.12660891
44	9	10	0.122158326
45	585	1	0.14217378
45	391	2	0.13987736
45	987	3	0.13003586
45	182	4	0.11708459
45	592	5	0.109491855
45	227	6	0.10891721
45	693	7	0.10807954
45	662	8	0.10799379
45	482	9	0.103200644
45	643	10	0.10037992
46	49	1	0.16525984
46	585	2	0.14548159
46	835	3	0.13634479
46	703	4	0.13484044
46	286	5	0.13201103
46	11	6	0.12932399
46	706	7	0.124873474
46	267	8	0.12234556
46	639	9	0.11306382
46	355	10	0.109160714
47	344	1	0.14682099
47	571	2	0.13894197
47	322	3	0.13536122
47	411	4	0.12801692
47	42	5	0.11652448
47	252	6	0.11606899
47	698	7	0.099737935
47	461	8	0.099016085
47	419	9	0.09891019
47	261	10	0.09824017
48	402	1	0.19237557
48	49	2	0.15023258
48	619	3	0.14312223
48	11	4	0.13908204
48	810	5	0.13713339
48	322	6	0.1165974
48	919	7	0.11630638
48	427	8	0.11622621
48	891	9	0.112981275
48	155	10	0.11205524
49	754	1	0.22913018
49	898	2	0.14997382
49	858	3	0.12651095
49	37	4	0.11416942
49	591	5	0.11049953
49	857	6	0.102785766
49	419	7	0.09975679
49	240	8	0.09632961
49	840	9	0.09569314
49	491	10	0.09425447
50	315	1	0.17471412
50	925	2	0.14532058
50	630	3	0.13893655
50	18	4	0.12987396
50	261	5	0.12490184
50	212	6	0.12442262
50	943	7	0.12383604
50	189	8	0.12178135
50	930	9	0.12163045
50	748	10	0.12042988
51	247	1	0.16582242
51	322	2	0.15837249
51	160	3	0.1262138
51	266	4	0.123349026
51	717	5	0.116186164
51	586	6	0.11493807
51	830	7	0.11069001
51	798	8	0.108688876
51	124	9	0.10403092
51	571	10	0.10367156
52	427	1	0.15513478
52	659	2	0.14172208
52	937	3	0.13660067
52	186	4	0.120253325
52	136	5	0.11160734
52	717	6	0.11066848
52	26	7	0.1088292
52	624	8	0.107293464
52	262	9	0.106271565
52	347	10	0.10198526
53	326	1	0.22534135
53	272	2	0.15004736
53	9	3	0.13256404
53	266	4	0.1325112
53	647	5	0.12851231
53	705	6	0.12845753
53	81	7	0.12593511
53	895	8	0.111204065
53	155	9	0.11015639
53	697	10	0.1085671
54	802	1	0.14139414
54	98	2	0.13384835
54	527	3	0.12816602
54	9	4	0.12320291
54	318	5	0.1124998
54	637	6	0.10945199
54	469	7	0.10683853
54	749	8	0.1026313
54	296	9	0.101760015
54	888	10	0.097601786
55	388	1	0.15931328
55	275	2	0.14722975
55	137	3	0.13959676
55	842	4	0.13858616
55	704	5	0.13435827
55	958	6	0.13393542
55	65	7	0.13352647
55	629	8	0.13260746
55	43	9	0.13219431
55	428	10	0.124188825
56	155	1	0.16498569
56	771	2	0.15545066
56	76	3	0.15139005
56	234	4	0.14314517
56	607	5	0.1404059
56	40	6	0.14034212
56	672	7	0.1399337
56	111	8	0.13579679
56	61	9	0.13493297
56	460	10	0.13411763
57	9	1	0.20399682
57	630	2	0.19396546
57	898	3	0.14114559
57	56	4	0.12944269
57	987	5	0.12525979
57	743	6	0.119441904
57	399	7	0.11755359
57	300	8	0.11486342
57	933	9	0.10979672
57	95	10	0.1095314
58	919	1	0.33639726
58	754	2	0.24234402
58	612	3	0.19829255
58	491	4	0.19017449
58	266	5	0.16505565
58	182	6	0.14392275
58	262	7	0.14242777
58	743	8	0.13993499
58	585	9	0.13791364
58	987	10	0.13207087
59	264	1	0.14509803
59	522	2	0.14379579
59	748	3	0.138821
59	261	4	0.13236533
59	929	5	0.12917766
59	968	6	0.1208958
59	634	7	0.119739026
59	188	8	0.11799283
59	471	9	0.11798805
59	758	10	0.1161135
60	315	1	0.18888952
60	709	2	0.18560019
60	43	3	0.16760936
60	265	4	0.16625413
60	83	5	0.1659984
60	160	6	0.15318564
60	120	7	0.15209627
60	314	8	0.14893135
60	57	9	0.14456493
60	630	10	0.14168021
61	361	1	0.1622856
61	839	2	0.14620584
61	155	3	0.13839523
61	677	4	0.12757684
61	932	5	0.12206712
61	276	6	0.12053016
61	268	7	0.12041496
61	768	8	0.118671626
61	37	9	0.116661176
61	43	10	0.11492709
62	265	1	0.19360936
62	505	2	0.18904524
62	569	3	0.13683964
62	166	4	0.12645574
62	37	5	0.11712098
62	896	6	0.114243664
62	773	7	0.1132418
62	922	8	0.1130714
62	316	9	0.11024562
62	912	10	0.10876465
63	18	1	0.18652898
63	384	2	0.17371377
63	767	3	0.17333107
63	754	4	0.15245533
63	344	5	0.13457204
63	476	6	0.13405766
63	326	7	0.13160217
63	155	8	0.12850519
63	327	9	0.12714797
63	456	10	0.1269879
64	183	1	0.16707548
64	66	2	0.1523728
64	585	3	0.12565887
64	743	4	0.121053085
64	380	5	0.10497256
64	225	6	0.102156
64	754	7	0.10089694
64	827	8	0.09979847
64	839	9	0.09662037
64	260	10	0.09580431
65	706	1	0.14893861
65	602	2	0.12626082
65	738	3	0.11521293
65	887	4	0.109691195
65	449	5	0.10803278
65	83	6	0.10689483
65	496	7	0.10454292
65	311	8	0.103289366
65	752	9	0.10181748
65	157	10	0.10059193
66	463	1	0.15734127
66	827	2	0.13640618
66	95	3	0.12816834
66	782	4	0.12589562
66	172	5	0.12275318
66	491	6	0.118033014
66	94	7	0.116736695
66	735	8	0.11320984
66	484	9	0.1099048
66	134	10	0.10912083
67	261	1	0.15577345
67	121	2	0.13526398
67	94	3	0.12708965
67	267	4	0.12645595
67	673	5	0.12419296
67	185	6	0.12191035
67	176	7	0.119982995
67	736	8	0.115834355
67	571	9	0.10566215
67	752	10	0.1015193
68	18	1	0.13142246
68	463	2	0.12602891
68	827	3	0.11926851
68	696	4	0.11461952
68	938	5	0.10732801
68	640	6	0.101180986
68	457	7	0.097161986
68	234	8	0.09306459
68	443	9	0.09294476
68	77	10	0.09144175
69	293	1	0.14372073
69	762	2	0.13783722
69	706	3	0.122223094
69	184	4	0.11292046
69	247	5	0.107679814
69	33	6	0.10723503
69	853	7	0.10469654
69	868	8	0.102656916
69	629	9	0.1018544
69	909	10	0.10144213
70	619	1	0.2011784
70	696	2	0.14152119
70	898	3	0.13777752
70	756	4	0.13024637
70	612	5	0.12857045
70	767	6	0.12129763
70	499	7	0.1124921
70	265	8	0.11044068
70	488	9	0.10975365
70	505	10	0.10797037
71	344	1	0.19337445
71	318	2	0.17313144
71	326	3	0.16595842
71	612	4	0.14360768
71	977	5	0.14205295
71	289	6	0.13522677
71	58	7	0.12874964
71	412	8	0.11682773
71	226	9	0.11557914
71	703	10	0.115081415
72	703	1	0.15902255
72	619	2	0.14156783
72	987	3	0.14058942
72	321	4	0.11927475
72	325	5	0.118139066
72	696	6	0.11582914
72	526	7	0.10883635
72	898	8	0.10630751
72	888	9	0.10260251
72	647	10	0.09333091
73	630	1	0.25599205
73	119	2	0.18324819
73	315	3	0.1781808
73	698	4	0.17321992
73	160	5	0.16742481
73	488	6	0.16341156
73	987	7	0.15757442
73	267	8	0.15000525
73	526	9	0.13373567
73	42	10	0.13261858
74	322	1	0.18361562
74	752	2	0.16899727
74	388	3	0.1556006
74	619	4	0.15434985
74	570	5	0.1433639
74	705	6	0.13761634
74	539	7	0.13729349
74	342	8	0.12786244
74	809	9	0.12742196
74	917	10	0.12684391
75	261	1	0.2292124
75	919	2	0.22272576
75	767	3	0.16653192
75	43	4	0.16536132
75	584	5	0.15624993
75	269	6	0.14883688
75	10	7	0.14448628
75	401	8	0.13156149
75	760	9	0.12870231
75	361	10	0.12675609
76	267	1	0.14416227
76	474	2	0.12557703
76	33	3	0.1207095
76	767	4	0.11004008
76	967	5	0.10982019
76	65	6	0.109689
76	696	7	0.09441372
76	95	8	0.093538195
76	937	9	0.08851908
76	162	10	0.08837165
77	749	1	0.18199322
77	100	2	0.1761902
77	632	3	0.14225838
77	919	4	0.14012644
77	909	5	0.13866028
77	216	6	0.12068151
77	703	7	0.112007424
77	572	8	0.11110099
77	949	9	0.10972208
77	526	10	0.10894511
78	704	1	0.17552772
78	762	2	0.17280662
78	749	3	0.1542613
78	585	4	0.13306056
78	35	5	0.12843016
78	853	6	0.12621818
78	346	7	0.1150779
78	56	8	0.11496684
78	11	9	0.11069524
78	153	10	0.106048435
79	868	1	0.16521037
79	739	2	0.14355056
79	15	3	0.14271125
79	278	4	0.13699152
79	428	5	0.13403757
79	857	6	0.12880325
79	951	7	0.12575275
79	922	8	0.12570664
79	188	9	0.12414395
79	888	10	0.12165233
80	644	1	0.171294
80	565	2	0.14511564
80	926	3	0.1396543
80	448	4	0.12591428
80	925	5	0.116876796
80	698	6	0.11430199
80	322	7	0.10947344
80	56	8	0.10048876
80	318	9	0.09988868
80	3	10	0.093931764
81	924	1	0.16776025
81	810	2	0.15754896
81	586	3	0.15246317
81	954	4	0.13922787
81	558	5	0.13097785
81	658	6	0.12886955
81	175	7	0.123738185
81	919	8	0.12134446
81	367	9	0.118721925
81	392	10	0.11690893
82	488	1	0.17005992
82	211	2	0.14528663
82	293	3	0.12629862
82	644	4	0.12231898
82	919	5	0.118595935
82	926	6	0.1155117
82	932	7	0.11202126
82	137	8	0.10644214
82	749	9	0.101902045
82	659	10	0.10068664
83	237	1	0.13255763
83	525	2	0.122677185
83	569	3	0.110698745
83	223	4	0.108226836
83	905	5	0.10734985
83	46	6	0.107123904
83	210	7	0.10038463
83	363	8	0.099507526
83	916	9	0.094098344
83	575	10	0.09319521
84	9	1	0.22747372
84	524	2	0.22720331
84	919	3	0.19741301
84	395	4	0.1704897
84	925	5	0.15199527
84	591	6	0.15086006
84	300	7	0.1382893
84	478	8	0.12650163
84	793	9	0.11948759
84	133	10	0.119228095
85	630	1	0.22732002
85	749	2	0.19644508
85	924	3	0.17883219
85	56	4	0.16393597
85	762	5	0.16209143
85	267	6	0.15304378
85	527	7	0.14897978
85	919	8	0.13073495
85	888	9	0.12603171
85	633	10	0.12055444
86	142	1	0.18274328
86	488	2	0.15561333
86	512	3	0.14814934
86	482	4	0.13790004
86	186	5	0.13597442
86	56	6	0.13541451
86	909	7	0.13447177
86	662	8	0.124155745
86	977	9	0.11694433
86	748	10	0.11400648
87	909	1	0.18611607
87	153	2	0.15457632
87	111	3	0.12777987
87	155	4	0.118961945
87	62	5	0.11556953
87	578	6	0.11502606
87	762	7	0.11479065
87	758	8	0.11142935
87	588	9	0.1083052
87	898	10	0.105606645
88	630	1	0.21186692
88	315	2	0.20485434
88	344	3	0.19444236
88	488	4	0.17291805
88	56	5	0.16802649
88	236	6	0.1491397
88	266	7	0.1485447
88	43	8	0.14406769
88	319	9	0.11850415
88	66	10	0.11809136
89	95	1	0.20306867
89	909	2	0.19673002
89	399	3	0.16568138
89	900	4	0.16427489
89	696	5	0.15606993
89	263	6	0.15006128
89	940	7	0.149346
89	586	8	0.14366741
89	743	9	0.14268064
89	244	10	0.14160874
90	630	1	0.2532919
90	987	2	0.17992042
90	919	3	0.17377478
90	743	4	0.1556999
90	698	5	0.15511476
90	888	6	0.14305608
90	766	7	0.12669481
90	395	8	0.12214482
90	857	9	0.112951055
90	644	10	0.110950805
91	326	1	0.12772128
91	446	2	0.12549762
91	289	3	0.12522268
91	83	4	0.12089495
91	887	5	0.11515905
91	571	6	0.11228655
91	424	7	0.10977933
91	785	8	0.108883105
91	67	9	0.10351137
91	463	10	0.09907969
92	238	1	0.12671521
92	322	2	0.12564981
92	448	3	0.12191454
92	542	4	0.11936905
92	619	5	0.11815101
92	628	6	0.118033625
92	262	7	0.1162938
92	94	8	0.11482616
92	769	9	0.11406161
92	527	10	0.11175482
93	919	1	0.16807318
93	760	2	0.13159801
93	353	3	0.12822208
93	633	4	0.12663713
93	711	5	0.11663672
93	269	6	0.11624677
93	247	7	0.110095166
93	505	8	0.10464503
93	749	9	0.10411407
93	526	10	0.097849034
94	633	1	0.2539293
94	524	2	0.24612072
94	711	3	0.23209369
94	227	4	0.22795916
94	704	5	0.21587297
94	696	6	0.18379512
94	547	7	0.1837261
94	679	8	0.17985019
94	137	9	0.17854781
94	388	10	0.17325428
95	43	1	0.24491835
95	366	2	0.1944775
95	315	3	0.18070658
95	18	4	0.1668933
95	930	5	0.16202542
95	65	6	0.14616133
95	182	7	0.14515251
95	570	8	0.14048322
95	11	9	0.13601924
95	917	10	0.13281092
96	524	1	0.13229313
96	266	2	0.1153698
96	66	3	0.11407393
96	240	4	0.1112699
96	183	5	0.11078796
96	612	6	0.109969266
96	987	7	0.105689466
96	582	8	0.10564555
96	911	9	0.10463581
96	272	10	0.10188067
97	58	1	0.18140626
97	749	2	0.15423054
97	909	3	0.14126706
97	18	4	0.13872409
97	262	5	0.123135105
97	575	6	0.12139137
97	79	7	0.118612215
97	376	8	0.1122542
97	619	9	0.10877211
97	563	10	0.10832812
98	114	1	0.19084078
98	696	2	0.17727175
98	375	3	0.16848144
98	342	4	0.16038486
98	283	5	0.15594673
98	705	6	0.14929011
98	265	7	0.14797518
98	8	8	0.14668389
98	709	9	0.1424124
98	327	10	0.14090379
99	762	1	0.27400756
99	973	2	0.14955175
99	97	3	0.1452706
99	972	4	0.14407738
99	546	5	0.14041156
99	8	6	0.13967039
99	182	7	0.12946868
99	338	8	0.12912096
99	936	9	0.12910537
99	283	10	0.12860751
100	630	1	0.24750802
100	926	2	0.14830168
100	943	3	0.14551023
100	858	4	0.13783106
100	43	5	0.13150103
100	698	6	0.1296268
100	296	7	0.12362393
100	288	8	0.11919012
100	162	9	0.117142044
100	919	10	0.11393245
101	444	1	0.15906858
101	261	2	0.15413317
101	810	3	0.12227178
101	571	4	0.120484985
101	380	5	0.1201573
101	423	6	0.11925447
101	585	7	0.118640274
101	82	8	0.11843659
101	637	9	0.11808545
101	155	10	0.10839521
102	43	1	0.2292778
102	839	2	0.1756779
102	897	3	0.14588805
102	730	4	0.14543945
102	58	5	0.14427713
102	957	6	0.13668317
102	930	7	0.12489763
102	361	8	0.11961059
102	384	9	0.11227927
102	131	10	0.108689606
103	269	1	0.19024354
103	265	2	0.17098689
103	43	3	0.16833495
103	163	4	0.15516776
103	917	5	0.15458483
103	679	6	0.14812991
103	11	7	0.1475201
103	767	8	0.13823499
103	266	9	0.13754204
103	839	10	0.13178197
104	344	1	0.14382957
104	154	2	0.14294955
104	981	3	0.14235225
104	361	4	0.12821299
104	858	5	0.12471621
104	174	6	0.121299416
104	606	7	0.11123063
104	743	8	0.1103952
104	668	9	0.107106045
104	60	10	0.1033788
105	633	1	0.18668175
105	261	2	0.18137683
105	84	3	0.16706422
105	627	4	0.15586628
105	343	5	0.14631975
105	611	6	0.13935065
105	574	7	0.13913234
105	172	8	0.13806579
105	562	9	0.13749015
105	527	10	0.135799
106	469	1	0.1508497
106	384	2	0.14658147
106	388	3	0.13852155
106	344	4	0.12963562
106	326	5	0.113595285
106	318	6	0.111197144
106	375	7	0.11014356
106	356	8	0.10800218
106	721	9	0.10557486
106	490	10	0.099805
107	526	1	0.23823746
107	919	2	0.22836491
107	958	3	0.1796562
107	387	4	0.16358668
107	234	5	0.161845
107	522	6	0.14138563
107	566	7	0.14067622
107	889	8	0.1402619
107	378	9	0.13679565
107	608	10	0.13576478
108	898	1	0.13094974
108	505	2	0.12655252
108	293	3	0.1257981
108	98	4	0.120067105
108	941	5	0.11610548
108	262	6	0.11350415
108	709	7	0.11032002
108	488	8	0.10861199
108	112	9	0.10712367
108	465	10	0.10104628
109	293	1	0.23905616
109	708	2	0.15485978
109	502	3	0.15035613
109	619	4	0.15017293
109	242	5	0.1424902
109	526	6	0.14105344
109	590	7	0.14021635
109	798	8	0.14007607
109	330	9	0.13748538
109	439	10	0.13590749
110	585	1	0.1387128
110	488	2	0.12731194
110	94	3	0.12544852
110	619	4	0.11792703
110	155	5	0.10547417
110	810	6	0.10492158
110	521	7	0.09996598
110	542	8	0.09742601
110	843	9	0.096488595
110	178	10	0.093623534
111	56	1	0.1426189
111	762	2	0.1355688
111	95	3	0.13201083
111	310	4	0.12766105
111	721	5	0.12382862
111	455	6	0.12379345
111	854	7	0.11580027
111	267	8	0.10971395
111	412	9	0.108391106
111	487	10	0.10306079
112	384	1	0.24342933
112	185	2	0.230064
112	269	3	0.1450612
112	973	4	0.13364081
112	448	5	0.1309455
112	241	6	0.129302
112	344	7	0.12898472
112	337	8	0.1283058
112	565	9	0.11792688
112	393	10	0.11291173
113	767	1	0.23594874
113	56	2	0.15818389
113	743	3	0.1425451
113	320	4	0.13007447
113	86	5	0.11956836
113	659	6	0.11617178
113	943	7	0.10904135
113	376	8	0.103992626
113	694	9	0.10281792
113	402	10	0.10077333
114	264	1	0.19491148
114	749	2	0.18710646
114	346	3	0.15592797
114	943	4	0.15175024
114	265	5	0.15085922
114	930	6	0.13067296
114	330	7	0.12666354
114	711	8	0.12278904
114	738	9	0.1185998
114	227	10	0.11847246
115	9	1	0.27072415
115	488	2	0.13734059
115	397	3	0.11888954
115	68	4	0.11749865
115	32	5	0.11636998
115	369	6	0.11567698
115	703	7	0.11434879
115	474	8	0.112390205
115	771	9	0.11199835
115	465	10	0.11044671
116	619	1	0.18314597
116	185	2	0.17922392
116	226	3	0.17789882
116	858	4	0.15573174
116	633	5	0.15412012
116	267	6	0.14758097
